Datum,  FX,  FM, RSK,RSKF, SDK,SHK_TAG,  NM, VPM,  PM, TMK, UPM, TXK, TNK, TGK
2000-11-01,10.533333333333331,4.723333333333333,0.9766666666666668,5.4,1.63,0.0,5.91,8.566666666666666,1003.0966666666668,7.383333333333334,82.6,9.683333333333334,5.026666666666667,3.1666666666666665
2000-12-01,10.84516129032258,4.480645161290322,1.632258064516129,4.806451612903226,1.303225806451613,0.2580645161290322,6.151612903225806,7.32258064516129,1007.2258064516128,3.941935483870968,84.87096774193549,5.838709677419355,1.6032258064516127,0.3741935483870968
2001-01-01,8.325806451612904,3.641935483870968,1.3774193548387097,5.258064516129032,0.8290322580645161,0.064516129032258,6.329032258064516,6.158064516129032,1011.6935483870968,1.570967741935484,87.54838709677419,3.464516129032258,-0.6193548387096774,-1.638709677419355
2001-02-01,11.407142857142857,4.446428571428571,1.6928571428571428,5.071428571428571,2.017857142857143,0.6785714285714286,6.582142857142857,6.257142857142857,1014.075,2.196428571428572,82.64285714285714,5.346428571428571,-0.817857142857143,-1.167857142857143
2001-03-01,10.825806451612904,4.535483870967742,1.3516129032258064,5.096774193548387,3.051612903225806,0.1290322580645161,6.109677419354839,6.274193548387097,1005.132258064516,3.0806451612903225,78.90322580645162,6.380645161290323,-0.135483870967742,-1.4838709677419355
2001-04-01,11.28,3.966666666666667,2.316666666666667,5.466666666666667,3.896666666666667,0.0333333333333333,5.693333333333333,8.05,1009.1413333333334,7.566666666666666,76.59733333333334,11.763333333333332,3.356666666666667,1.0233333333333332
2001-05-01,10.73225806451613,3.5806451612903225,1.3903225806451611,2.5161290322580645,9.26774193548387,0.0,4.1,10.567741935483872,1015.6032258064516,13.46774193548387,69.70967741935483,18.93870967741936,7.406451612903226,4.0
2001-06-01,10.823333333333332,3.6266666666666665,3.7233333333333336,4.8,5.3533333333333335,0.0,5.876666666666667,12.303333333333336,1012.6266666666668,13.953333333333337,77.2,18.703333333333333,8.933333333333334,6.263333333333334
2001-07-01,10.429032258064517,3.4645161290322584,1.558064516129032,3.870967741935484,7.670967741935483,0.0,4.606451612903226,15.741935483870968,1012.6516129032258,18.641935483870967,74.2258064516129,23.65806451612903,13.8,11.148387096774194
2001-08-01,10.658064516129032,3.567741935483871,3.7161290322580647,4.645161290322581,6.335483870967742,0.0,4.796774193548386,16.080645161290324,1013.1096774193549,18.44516129032258,76.09677419354838,23.248387096774195,13.64516129032258,10.98709677419355
2001-09-01,9.743333333333334,3.533333333333333,5.993333333333334,6.0,2.4766666666666666,0.0,6.203333333333333,12.89,1007.0966666666668,12.753333333333334,87.23333333333333,16.16,9.536666666666669,7.72
2001-10-01,10.63225806451613,4.335483870967742,1.42258064516129,4.258064516129032,2.303225806451613,0.0,5.638709677419355,12.796774193548387,1013.0516129032258,12.883870967741936,85.54838709677419,16.09032258064516,9.83548387096774,7.790322580645161
2001-11-01,10.383333333333333,3.803333333333333,1.79,5.5,1.7166666666666666,0.0,5.760000000000001,7.97,1016.1666666666666,5.29,87.4,8.19,1.4833333333333334,-0.7566666666666667
2001-12-01,10.18,3.8633333333333337,2.65483870967742,5.774193548387097,1.1419354838709677,0.2903225806451613,6.33225806451613,5.919354838709677,1017.9870967741934,0.635483870967742,89.83870967741936,3.1193548387096777,-2.1258064516129034,-3.635483870967742
2002-01-01,12.761290322580646,5.019354838709678,1.8451612903225807,5.290322580645161,1.1709677419354838,0.0967741935483871,6.738709677419355,7.029032258064516,1017.5516129032258,3.5935483870967744,85.41935483870968,5.709677419354839,1.1774193548387095,-0.1709677419354838
2002-02-01,15.589285714285714,5.839285714285714,4.760714285714286,5.428571428571429,3.157142857142857,0.3214285714285714,5.7,7.289285714285714,1004.75,5.528571428571429,78.89285714285714,8.814285714285715,2.310714285714286,0.4428571428571428
2002-03-01,11.723333333333333,4.303225806451613,1.870967741935484,4.935483870967742,3.7838709677419353,0.0,5.66774193548387,6.880645161290323,1014.6064516129032,5.429032258064517,76.12903225806451,9.435483870967742,1.3838709677419354,-1.4258064516129034
2002-04-01,9.592857142857143,3.582758620689656,1.8166666666666669,3.2,4.886666666666667,0.0,5.306666666666667,8.053333333333333,1014.4533333333331,8.34,73.53333333333333,12.5,3.9366666666666665,1.8333333333333333
2002-05-01,10.570967741935483,3.606451612903226,1.95483870967742,5.225806451612903,5.596774193548387,0.0,5.606451612903226,12.119354838709675,1011.967741935484,13.903225806451612,77.3225806451613,18.30322580645161,9.506451612903223,7.174193548387097
2002-06-01,11.73103448275862,3.963333333333333,3.9,5.2,6.260000000000001,0.0,5.626666666666667,14.18,1012.9466666666666,16.69,75.36666666666666,21.03666666666667,12.373333333333331,9.993333333333334
2002-07-01,11.33548387096774,3.832258064516129,5.083870967741936,4.838709677419355,4.877419354838709,0.0,5.529032258064516,15.687096774193549,1011.3258064516128,17.596774193548388,78.93548387096774,21.83225806451613,13.441935483870967,11.638709677419357
2002-08-01,8.86774193548387,2.7774193548387096,3.035483870967742,3.096774193548387,7.148387096774194,0.0,4.645161290322581,18.38387096774193,1012.8258064516128,19.993548387096773,79.41935483870968,24.94193548387097,15.558064516129033,13.319354838709677
2002-09-01,8.94,2.8266666666666667,0.6133333333333334,3.6,5.84,0.0,4.493333333333334,13.156666666666666,1017.1333333333332,14.78,78.93333333333334,19.616666666666667,9.91,6.383333333333334
2002-10-01,11.648387096774194,4.103225806451613,4.064516129032258,4.774193548387097,2.9225806451612906,0.0,5.864516129032259,9.290322580645162,1009.2709677419356,8.029032258064516,84.6774193548387,11.548387096774194,4.287096774193548,2.1258064516129034
2002-11-01,9.03,3.643333333333333,2.72,5.066666666666666,1.23,0.0,6.42,7.966666666666667,1007.3166666666668,4.733333333333333,91.03333333333332,6.756666666666666,2.26,0.6933333333333332
2002-12-01,9.961290322580645,4.351612903225806,0.6967741935483871,4.838709677419355,1.4903225806451614,0.2580645161290322,5.938709677419355,5.303225806451613,1017.9806451612905,-0.6258064516129032,85.29032258064517,1.2935483870967743,-2.9000000000000004,-4.438709677419355
2003-01-01,10.396774193548389,4.27741935483871,1.9,6.483870967741935,0.9096774193548388,3.6774193548387095,6.65483870967742,6.077419354838709,1010.8774193548388,0.667741935483871,88.58064516129032,3.164516129032258,-2.4774193548387102,-5.080645161290323
2003-02-01,8.528571428571428,3.610714285714285,0.2607142857142857,3.642857142857143,4.392857142857143,0.2857142857142857,4.482142857142857,4.646428571428571,1021.3035714285714,-0.7714285714285714,80.28571428571429,3.0500000000000003,-4.089285714285714,-6.589285714285714
2003-03-01,9.593548387096773,3.7838709677419353,1.1774193548387095,3.032258064516129,5.02258064516129,0.0,4.706451612903226,6.558064516129033,1021.9967741935484,5.054838709677419,75.45161290322581,10.025806451612905,0.1709677419354839,-2.52258064516129
2003-04-01,12.69,4.346666666666667,1.6866666666666668,3.8333333333333335,7.286666666666666,0.0,4.173333333333334,7.1033333333333335,1015.4266666666666,8.763333333333332,62.93333333333333,14.283333333333331,2.6866666666666665,-0.7866666666666667
2003-05-01,10.606451612903228,3.641935483870968,2.42258064516129,4.516129032258065,6.980645161290322,0.0,5.067741935483871,11.106451612903228,1014.4,13.30967741935484,73.80645161290323,18.283870967741933,7.796774193548386,4.641935483870968
2003-06-01,11.327586206896552,3.7633333333333336,1.393333333333333,3.6,8.05,0.0,4.633333333333334,14.02,1013.6966666666668,17.7,70.26666666666667,23.37,11.073333333333332,7.173333333333333
2003-07-01,10.506451612903223,3.6548387096774193,1.2096774193548387,4.258064516129032,6.835483870967742,0.0,4.935483870967742,15.561290322580644,1013.1774193548388,19.37741935483871,71.25806451612904,24.651612903225807,14.13225806451613,11.274193548387096
2003-08-01,10.287096774193548,3.454838709677419,1.403225806451613,3.4838709677419355,7.496774193548387,0.0,4.274193548387097,14.416129032258064,1014.832258064516,19.396774193548385,66.90322580645162,25.074193548387097,13.519354838709678,10.34516129032258
2003-09-01,9.486666666666668,2.92,1.7066666666666668,3.4,7.456666666666666,0.0,4.22,12.296666666666663,1017.407,14.366666666666667,76.22933333333334,20.186666666666667,8.686666666666667,5.4
2003-10-01,9.4,3.148387096774193,1.5096774193548386,3.612903225806452,5.0,0.0,4.293548387096774,8.009677419354839,1011.0645161290324,6.003225806451613,83.45161290322581,10.74516129032258,1.132258064516129,-1.932258064516129
2003-11-01,10.536666666666669,4.256666666666667,1.7666666666666666,4.066666666666666,1.93,0.0,6.2,8.973333333333333,1013.6133333333332,7.193333333333333,86.96666666666667,9.776666666666667,4.626666666666667,2.69
2003-12-01,11.358064516129032,4.629032258064516,2.070967741935484,4.645161290322581,1.964516129032258,0.0,5.593548387096774,6.761290322580645,1013.5258064516128,3.2870967741935484,84.51612903225806,5.883870967741935,0.1774193548387097,-1.925806451612904
2004-01-01,10.829032258064515,4.129032258064516,3.025806451612904,5.903225806451613,0.6161290322580646,1.1935483870967742,7.083870967741936,5.783870967741936,1005.5419354838708,0.5774193548387097,87.83870967741936,2.574193548387097,-1.461290322580645,-2.929032258064516
2004-02-01,11.89655172413793,4.389655172413793,2.972413793103448,4.551724137931035,2.796551724137931,0.0,5.689655172413793,6.76551724137931,1014.1724137931036,3.403448275862069,82.51724137931035,6.517241379310345,0.3724137931034482,-1.6275862068965516
2004-03-01,11.709677419354838,4.461290322580646,1.6129032258064515,4.935483870967742,3.816129032258064,0.3225806451612903,5.15483870967742,6.883870967741935,1018.0193548387095,4.825806451612903,77.3225806451613,8.712903225806452,0.7741935483870968,-1.8387096774193548
2004-04-01,10.033333333333331,3.693333333333333,1.1166666666666667,3.933333333333333,6.156666666666666,0.0,4.786666666666666,8.313333333333334,1011.6933333333332,9.73,70.5,14.88,4.346666666666667,1.5066666666666668
2004-05-01,10.774193548387096,3.838709677419355,1.0193548387096774,4.774193548387097,5.816129032258065,0.0,5.741935483870968,10.438709677419356,1011.5774193548388,12.0,75.2258064516129,16.593548387096774,7.619354838709677,4.72258064516129
2004-06-01,11.606666666666666,4.05,3.6666666666666665,5.466666666666667,5.246666666666667,0.0,5.8100000000000005,12.876666666666669,1012.99,14.836666666666668,76.76666666666667,19.22666666666667,10.613333333333332,7.91
2004-07-01,10.7,3.6193548387096777,3.0161290322580645,5.290322580645161,5.825806451612903,0.0,5.490322580645161,14.383870967741936,1012.732258064516,16.19677419354839,78.96774193548387,20.68387096774193,11.961290322580645,10.167741935483871
2004-08-01,10.72258064516129,3.6548387096774193,1.9903225806451608,4.0,7.267741935483872,0.0,4.380645161290323,15.603225806451611,1009.6451612903226,18.84193548387097,74.0,23.635483870967743,13.929032258064517,11.73225806451613
2004-09-01,10.91,3.9733333333333336,3.0966666666666662,3.8,6.19,0.0,4.680000000000001,12.41,1014.6766666666666,14.406666666666666,77.1,19.1,9.693333333333332,7.13
2004-10-01,10.706451612903225,4.264516129032257,1.2032258064516128,4.064516129032258,3.625806451612903,0.0,5.33225806451613,10.5,1009.5032258064516,10.387096774193548,82.2258064516129,13.6,7.116129032258065,5.016129032258065
2004-11-01,9.903333333333334,3.556666666666666,3.1300000000000003,4.933333333333334,2.49,0.0666666666666666,5.89,7.946666666666667,1015.93,5.196666666666667,88.26666666666667,8.166666666666666,1.7233333333333334,-0.08
2004-12-01,9.787096774193548,4.164516129032258,0.9870967741935484,4.645161290322581,1.3225806451612905,0.064516129032258,6.758064516129032,7.132258064516129,1014.2741935483872,3.412903225806452,89.70967741935483,5.409677419354838,1.0935483870967742,-0.0161290322580645
2005-01-01,13.764516129032256,5.590322580645162,2.0161290322580645,6.290322580645161,1.7000000000000002,0.1290322580645161,5.993548387096775,6.929032258064517,1013.6225806451612,3.9193548387096775,83.51612903225806,6.17741935483871,1.2193548387096775,-0.4612903225806451
2005-02-01,10.546428571428573,4.225,1.4464285714285714,6.035714285714286,2.3607142857142853,1.0357142857142858,5.675,5.432142857142857,1015.592857142857,0.5928571428571427,82.82142857142857,3.0285714285714285,-1.782142857142857,-3.417857142857143
2005-03-01,10.880645161290325,4.409677419354838,1.3258064516129031,4.387096774193548,4.12258064516129,1.2580645161290325,5.519354838709678,6.493548387096775,1013.7225806451612,3.706451612903226,77.83870967741936,7.351612903225806,-0.3677419354838709,-2.167741935483871
2005-04-01,10.41,3.966666666666667,1.0066666666666666,4.333333333333333,7.093333333333334,0.0,4.293333333333334,7.67,1013.2133333333334,9.31,65.86666666666666,14.543333333333331,3.84,0.5833333333333334
2005-05-01,10.970967741935484,3.7838709677419353,1.7677419354838708,5.161290322580645,6.754838709677419,0.0,5.296774193548386,10.570967741935483,1013.3645161290324,12.593548387096773,72.41935483870968,17.52258064516129,7.370967741935484,5.183870967741935
2005-06-01,10.776666666666667,3.68,1.3299999999999998,3.6,9.133333333333333,0.0,4.739999999999999,12.32,1015.7466666666668,15.603333333333332,70.3,20.75,9.75,7.03
2005-07-01,10.558064516129033,3.403225806451613,5.603225806451612,4.645161290322581,5.867741935483871,0.0,5.683870967741935,15.525806451612905,1011.4903225806452,18.3,75.38709677419355,22.94516129032258,13.72258064516129,12.0
2005-08-01,9.729032258064516,3.52258064516129,1.667741935483871,4.258064516129032,5.187096774193549,0.0,5.445161290322581,14.387096774193548,1013.758064516129,16.00967741935484,79.7741935483871,20.38387096774193,11.86451612903226,9.887096774193548
2005-09-01,9.07,2.91,1.5533333333333337,2.6666666666666665,7.093333333333334,0.0,4.086666666666667,13.423333333333334,1016.5166666666668,15.353333333333332,77.56666666666666,20.74333333333333,9.963333333333331,6.783333333333333
2005-10-01,9.241935483870968,3.6225806451612894,1.7548387096774194,2.3225806451612905,6.396774193548388,0.0,3.2419354838709675,11.609677419354838,1017.6935483870968,11.63548387096774,84.41935483870968,16.52258064516129,7.16774193548387,4.300000000000001
2005-11-01,9.31,3.7233333333333336,1.7766666666666666,5.3,1.94,0.5333333333333333,5.94,8.436666666666666,1012.7133333333334,5.446666666666667,90.26666666666668,7.983333333333333,2.493333333333333,0.7366666666666667
2005-12-01,10.01290322580645,3.941935483870968,1.6580645161290324,5.935483870967742,1.6096774193548389,1.5161290322580645,6.141935483870968,6.783870967741936,1012.3064516129032,2.4741935483870967,90.6774193548387,4.519354838709678,-0.4645161290322581,-2.525806451612904
2006-01-01,8.596774193548388,3.683870967741936,0.6032258064516128,4.064516129032258,1.9451612903225808,0.7419354838709677,5.561290322580645,5.074193548387097,1024.058064516129,-1.3064516129032258,87.45161290322581,1.0451612903225806,-4.235483870967743,-6.070967741935483
2006-02-01,8.982142857142858,3.682142857142857,1.5642857142857145,5.857142857142857,1.7321428571428572,0.1071428571428571,6.617857142857143,5.810714285714285,1012.3392857142856,1.2035714285714283,85.67857142857143,3.542857142857143,-1.2964285714285713,-2.75
2006-03-01,10.64516129032258,4.04516129032258,2.1193548387096777,5.483870967741935,3.174193548387097,6.258064516129032,5.622580645161291,5.716129032258064,1008.8387096774194,1.0483870967741935,82.25806451612904,4.348387096774194,-3.064516129032258,-6.296774193548386
2006-04-01,11.836666666666668,4.053333333333334,2.15,5.933333333333334,3.52,0.0,5.923333333333333,8.443333333333333,1010.4966666666668,7.893333333333333,79.2,11.993333333333334,3.93,1.403333333333333
2006-05-01,12.283870967741937,4.480645161290322,2.2225806451612904,4.645161290322581,7.17741935483871,0.0,4.632258064516129,10.3,1012.2483870967742,13.287096774193548,69.90322580645162,18.193548387096776,8.125806451612904,5.629032258064516
2006-06-01,9.94,3.1666666666666665,1.1233333333333335,3.2666666666666666,8.246666666666666,0.0,4.72,13.21,1018.1933333333332,16.6,71.26666666666667,21.65333333333333,10.723333333333333,7.746666666666667
2006-07-01,9.8,2.980645161290323,0.6838709677419355,2.7096774193548385,11.541935483870969,0.0,3.367741935483872,16.019354838709678,1017.9935483870968,22.270967741935483,62.58064516129032,28.67096774193548,15.025806451612905,10.974193548387095
2006-08-01,10.506451612903223,3.3741935483870966,3.8451612903225807,5.419354838709677,4.825806451612903,0.0,5.874193548387097,15.3,1007.0645161290324,16.887096774193548,80.87096774193549,21.62258064516129,12.948387096774193,10.932258064516128
2006-09-01,10.19,3.6966666666666654,1.163333333333333,3.0,7.010000000000001,0.0,4.043333333333333,15.023333333333332,1012.9833333333332,17.546666666666667,75.83333333333333,22.08333333333333,13.266666666666667,10.37
2006-10-01,10.86774193548387,4.216129032258064,1.8451612903225805,4.451612903225806,2.551612903225806,0.0,6.019354838709678,12.832258064516129,1010.0774193548388,12.964516129032257,85.54838709677419,16.25483870967742,9.583870967741936,7.245161290322581
2006-11-01,11.396666666666668,4.633333333333334,2.3633333333333337,5.066666666666666,1.48,0.0,5.656666666666666,9.48,1011.3433333333334,8.083333333333334,86.33333333333333,11.016666666666667,4.55,2.183333333333333
2006-12-01,12.37741935483871,4.993548387096775,1.4129032258064516,5.129032258064516,1.2516129032258063,0.0,6.561290322580645,8.619354838709677,1017.8451612903226,6.729032258064516,86.83870967741936,8.561290322580644,4.493548387096775,2.954838709677419
2007-01-01,15.96774193548387,6.406451612903226,4.232258064516128,6.129032258064516,0.9870967741935484,0.1612903225806451,6.280645161290322,8.04516129032258,1008.4903225806452,5.712903225806452,85.09677419354838,8.04516129032258,3.05483870967742,1.5096774193548388
2007-02-01,10.864285714285714,4.564285714285714,2.382142857142857,5.535714285714286,1.2714285714285716,0.5357142857142857,6.675,7.285714285714286,1007.8571428571428,3.9107142857142856,88.46428571428571,6.153571428571429,1.5071428571428571,0.0178571428571428
2007-03-01,12.99032258064516,4.790322580645161,1.7419354838709675,3.612903225806452,5.52258064516129,0.0,4.290322580645161,7.796774193548386,1012.7387096774194,7.303225806451613,77.7741935483871,11.751612903225809,3.0903225806451613,0.396774193548387
2007-04-01,11.17,4.086666666666667,0.0466666666666666,3.2,8.043333333333333,0.0,3.86,8.663333333333332,1019.7933333333332,11.323333333333332,66.6,17.013333333333332,5.113333333333333,1.1966666666666663
2007-05-01,10.461290322580645,3.57741935483871,3.519354838709677,3.806451612903226,6.929032258064517,0.0,4.838709677419355,11.419354838709678,1007.9322580645162,13.574193548387097,74.09677419354838,18.69032258064516,7.812903225806451,5.22258064516129
2007-06-01,10.896666666666668,3.513793103448276,7.0,4.2,5.8100000000000005,0.0,5.36,15.056666666666668,1009.5166666666668,17.123333333333335,78.4,21.67,12.583333333333334,10.116666666666667
2007-07-01,12.048387096774194,3.867741935483872,5.354838709677419,5.290322580645161,5.203225806451614,0.0,5.641935483870968,15.21935483870968,1008.058064516129,16.893548387096775,80.0,21.21935483870968,12.709677419354838,10.580645161290322
2007-08-01,9.890322580645162,3.3774193548387097,2.0193548387096776,4.258064516129032,5.896774193548387,0.0,4.97741935483871,15.541935483870969,1011.8387096774194,17.38064516129032,78.83870967741936,21.6483870967742,12.932258064516128,10.316129032258065
2007-09-01,11.936666666666667,4.46,2.52,5.0,3.933333333333333,0.0,5.73,12.73,1013.9566666666668,13.586666666666668,81.9,17.21333333333333,10.2,8.133333333333333
2007-10-01,8.270967741935483,2.8161290322580643,1.3161290322580643,3.290322580645161,3.706451612903226,0.0,5.245161290322581,9.67741935483871,1021.9774193548388,9.070967741935483,83.19354838709677,12.870967741935484,4.909677419354838,2.003225806451613
2007-11-01,11.206666666666669,4.1433333333333335,2.286666666666666,5.4,2.2766666666666664,0.0,5.683333333333334,7.786666666666666,1012.6866666666666,5.066666666666666,86.36666666666666,7.606666666666666,2.2,0.0399999999999999
2007-12-01,9.938709677419356,4.125806451612903,2.767741935483871,5.064516129032258,0.6967741935483871,0.0,6.470967741935484,7.125806451612903,1017.8967741935484,3.396774193548387,89.2258064516129,5.096774193548387,1.3161290322580643,0.0096774193548387
2008-01-01,13.86451612903226,5.800000000000001,3.2806451612903227,5.32258064516129,0.8064516129032258,0.0,6.603225806451612,7.529032258064516,1011.583870967742,4.938709677419355,84.70967741935483,6.993548387096775,2.332258064516129,1.0161290322580645
2008-02-01,11.686206896551724,4.589655172413793,1.975862068965517,4.482758620689655,2.975862068965517,0.0,5.7620689655172415,7.0793103448275865,1020.3068965517242,4.755172413793104,81.48275862068965,8.03103448275862,1.5620689655172415,-0.5724137931034482
2008-03-01,14.725806451612904,5.374193548387097,3.0064516129032257,5.870967741935484,3.3451612903225807,0.1290322580645161,5.83225806451613,6.800000000000001,999.8612903225808,4.848387096774194,78.29032258064517,8.1,1.5,-0.5903225806451612
2008-04-01,10.1,3.582142857142857,1.2766666666666666,4.333333333333333,5.1433333333333335,0.0,5.0,8.113333333333333,1009.8133333333334,7.95,76.9,12.496666666666666,3.246666666666667,0.5033333333333334
2008-05-01,9.276666666666667,3.109677419354839,0.3580645161290322,0.967741935483871,10.941935483870967,0.0,3.303225806451613,9.761290322580646,1016.1967741935484,14.470967741935484,62.193548387096776,20.677419354838708,7.174193548387097,3.725806451612903
2008-06-01,11.656666666666666,3.693103448275862,1.63,3.6666666666666665,8.405533333333333,0.0,4.28,12.206666666666669,1013.11,16.776666666666667,65.86666666666666,22.673333333333336,10.7,7.386666666666667
2008-07-01,10.82258064516129,3.741935483870968,4.158064516129032,4.129032258064516,6.870967741935484,0.0,4.864516129032259,15.203225806451613,1011.983870967742,18.44516129032258,73.87096774193549,23.641935483870967,13.432258064516128,11.158064516129032
2008-08-01,11.206451612903225,3.967741935483871,3.361290322580645,5.419354838709677,4.65483870967742,0.0,5.670967741935484,15.416129032258066,1009.3258064516128,17.438709677419357,78.25806451612904,21.664516129032258,13.387096774193548,11.25483870967742
2008-09-01,9.596666666666666,3.44,0.9766666666666668,3.4,4.6033333333333335,0.0,5.263333333333334,12.356666666666666,1017.08,13.723333333333333,79.0,18.126666666666665,9.063333333333333,6.303333333333333
2008-10-01,10.709677419354838,4.125806451612903,3.42258064516129,4.709677419354839,3.045161290322581,0.0,5.735483870967743,10.583870967741936,1011.684193548387,10.051612903225807,84.8441935483871,13.429032258064517,6.451612903225806,4.203225806451614
2008-11-01,10.95,4.286206896551724,1.9533333333333327,5.4,1.2422333333333335,0.0333333333333333,6.203333333333333,8.66,1009.4466666666668,6.483333333333333,87.16666666666667,8.713333333333333,3.9066666666666654,2.15
2008-12-01,8.606451612903227,3.458064516129032,0.7935483870967742,3.806451612903226,1.0064516129032255,0.0967741935483871,6.267741935483872,6.758064516129032,1016.1709677419354,2.706451612903225,89.45161290322581,4.429032258064517,0.732258064516129,-0.664516129032258
2009-01-01,9.238709677419354,3.7,0.967741935483871,4.967741935483871,2.106451612903226,0.2258064516129032,5.906451612903226,5.558064516129033,1013.0064516129032,0.4903225806451612,86.35483870967742,2.912903225806452,-2.5612903225806454,-4.338709677419355
2009-02-01,9.596428571428572,3.7142857142857135,1.475,5.142857142857143,1.542857142857143,0.3571428571428571,6.542857142857143,6.214285714285714,1010.5464285714286,1.8035714285714288,87.42857142857143,4.060714285714286,-0.8214285714285714,-2.442857142857143
2009-03-01,11.193548387096774,4.087096774193548,2.3870967741935485,4.483870967741935,3.019354838709677,0.0,6.196774193548387,7.312903225806451,1009.9645161290324,5.370967741935484,81.61290322580645,8.516129032258064,1.719354838709677,-0.4548387096774193
2009-04-01,10.26,3.5466666666666664,0.89,1.4666666666666666,9.353333333333332,0.0,3.0966666666666667,9.04,1013.9266666666666,12.336666666666668,65.2,18.896666666666665,6.2,3.066666666666667
2009-05-01,12.432258064516128,4.061290322580645,1.8225806451612905,2.967741935483871,8.693548387096774,0.0,4.319354838709677,10.103225806451611,1017.1516129032258,13.116129032258064,68.38709677419355,18.39032258064516,7.432258064516129,4.932258064516129
2009-06-01,11.3,3.9733333333333336,1.81,4.066666666666666,6.726666666666668,0.0,4.706666666666666,11.726666666666668,1013.9833333333332,14.343333333333334,72.16666666666667,19.063333333333333,9.22,6.1866666666666665
2009-07-01,10.693548387096774,3.57741935483871,3.7354838709677423,5.548387096774194,7.054838709677419,0.0,4.793548387096774,15.051612903225807,1010.267741935484,18.39032258064516,72.74193548387096,23.370967741935484,13.416129032258066,10.86451612903226
2009-08-01,10.935483870967742,3.435483870967742,1.5935483870967742,3.096774193548387,7.948387096774193,0.0,4.22258064516129,14.383870967741936,1014.716129032258,18.664516129032258,68.74193548387096,24.08709677419355,12.85483870967742,10.180645161290323
2009-09-01,10.673333333333334,3.556666666666666,1.2433333333333332,4.0,5.763333333333334,0.0,4.739999999999999,12.59,1017.7733333333332,14.923333333333334,75.2,20.006666666666668,9.89,7.126666666666667
2009-10-01,10.52258064516129,3.8806451612903214,2.458064516129032,4.451612903225806,3.129032258064516,0.0,5.632258064516129,9.141935483870968,1014.3225806451612,8.370967741935484,81.38709677419355,11.470967741935484,4.912903225806452,2.841935483870968
2009-11-01,11.496666666666666,4.84,3.943333333333333,5.6,0.49,0.0,6.680000000000001,9.39,1003.0733333333334,8.633333333333333,83.5,10.516666666666667,6.510000000000001,5.036666666666666
2009-12-01,8.516129032258064,3.612903225806452,2.332258064516129,5.354838709677419,1.1612903225806452,1.1935483870967742,6.609677419354839,5.980645161290322,1006.2516129032258,0.9612903225806452,87.74193548387096,2.9451612903225803,-1.9903225806451608,-3.9193548387096775
2010-01-01,9.648387096774194,4.112903225806452,0.9096774193548388,5.806451612903226,0.835483870967742,9.774193548387096,6.97741935483871,4.261290322580645,1014.516129032258,-3.1193548387096777,84.64516129032258,-1.132258064516129,-5.751612903225807,-7.603225806451612
2010-02-01,10.375,4.128571428571428,1.4285714285714286,6.178571428571429,1.125,17.571428571428573,7.039285714285714,5.264285714285714,1002.9928571428572,-0.4392857142857142,86.46428571428571,1.6214285714285714,-3.1535714285714285,-5.253571428571428
2010-03-01,11.44516129032258,4.174193548387097,2.9064516129032256,5.354838709677419,4.112903225806452,2.7096774193548385,5.84516129032258,7.17741935483871,1013.3612903225808,4.806451612903226,80.54838709677419,8.516129032258064,0.5548387096774193,-2.1161290322580646
2010-04-01,11.386666666666663,4.1,0.49,2.933333333333333,7.486666666666666,0.0,4.55,7.783333333333333,1017.2566666666668,8.923333333333334,69.5,14.02,3.6566666666666654,1.0333333333333334
2010-05-01,10.36774193548387,3.803225806451613,2.6516129032258067,4.645161290322581,4.441935483870967,0.0,5.909677419354838,9.470967741935484,1012.0,9.925806451612903,77.61290322580645,13.99032258064516,5.603225806451612,3.7225806451612895
2010-06-01,9.973333333333333,3.07,1.25,2.8,8.486666666666666,0.0,4.34,12.87,1013.8866666666668,15.7,73.66666666666667,21.12,9.306666666666668,6.260000000000001
2010-07-01,10.73225806451613,3.2870967741935484,1.07741935483871,4.064516129032258,8.97741935483871,0.0,4.141935483870968,15.474193548387095,1013.816129032258,21.13225806451613,64.61290322580645,27.08709677419355,14.696774193548388,11.470967741935484
2010-08-01,9.667741935483871,3.196774193548387,3.670967741935484,5.806451612903226,4.199999999999999,0.0,5.964516129032258,15.603225806451611,1010.0032258064516,17.200000000000003,80.2258064516129,21.51935483870968,13.16451612903226,11.083870967741936
2010-09-01,10.273333333333332,3.803333333333333,3.4633333333333334,4.2,4.066666666666666,0.0,5.7733333333333325,12.746666666666666,1012.6,13.266666666666667,83.5,17.05,9.426666666666668,7.436666666666666
2010-10-01,11.00967741935484,4.180645161290323,1.464516129032258,4.258064516129032,3.819354838709677,0.0,5.458064516129032,10.180645161290323,1012.1645161290322,9.438709677419356,84.93548387096774,12.922580645161291,5.738709677419355,3.712903225806452
2010-11-01,10.216666666666669,3.653333333333333,3.0933333333333333,5.466666666666667,1.0933333333333333,0.2666666666666666,6.513333333333334,8.08,1003.8733333333332,4.783333333333333,89.36666666666666,6.843333333333334,2.13,0.42
2010-12-01,9.40967741935484,3.651612903225807,1.1096774193548389,6.645161290322581,1.2741935483870968,9.741935483870968,6.738709677419355,4.480645161290322,1010.5290322580644,-3.4322580645161294,90.90322580645162,-0.9838709677419356,-6.267741935483872,-8.529032258064515
2011-01-01,9.006451612903225,3.606451612903226,1.738709677419355,5.354838709677419,1.0612903225806452,1.3225806451612905,6.664516129032258,6.66774193548387,1015.0225806451612,2.1129032258064515,90.64516129032258,3.93225806451613,0.0032258064516128,-1.0903225806451613
