,Datum,  FX,  FM, RSK,RSKF, SDK,SHK_TAG,  NM, VPM,  PM, TMK, UPM, TXK, TNK, TGK
145,2006-02-01,8.982142857142858,3.610714285714285,1.6428571428571428,5.25,1.6946428571428571,0.5,6.514285714285714,5.38505291005291,1007.3535714285714,0.225,85.875,2.8696428571428574,-1.9660714285714285,-3.321428571428572
146,2006-03-01,10.883333333333333,4.04516129032258,2.3548387096774195,5.14516129032258,3.3725806451612907,2.774193548387097,5.809677419354839,5.864516129032259,1003.9645161290322,1.846774193548387,80.66129032258064,5.406451612903226,-1.5806451612903225,-4.061290322580645
147,2006-04-01,10.873333333333331,3.5900000000000003,1.7266666666666668,4.666666666666666,4.84287356321839,0.0,5.656666666666666,8.239999999999998,1006.1233333333332,8.676666666666666,75.73333333333333,12.973333333333333,4.411666666666666,1.6833333333333331
148,2006-05-01,12.283870967741937,4.058064516129032,2.238709677419355,3.903225806451613,7.041935483870968,0.0,4.82258064516129,10.316129032258065,1007.9564516129033,13.746774193548386,69.19354838709677,18.691935483870967,8.653225806451612,5.629032258064516
149,2006-06-01,9.313333333333333,2.99,1.1816666666666666,3.0,8.796666666666667,0.0,4.3966666666666665,13.226666666666667,1012.7283333333332,17.656666666666666,69.86666666666667,22.740000000000002,11.743333333333334,9.373333333333331
150,2006-07-01,9.619354838709675,3.0161290322580645,1.6483870967741936,2.129032258064516,11.39032258064516,0.0,3.174193548387097,15.993548387096773,1012.2951612903225,23.12258064516129,62.37096774193549,29.059677419354838,16.425806451612903,13.925806451612903
151,2006-08-01,10.816129032258065,3.3741935483870966,4.361290322580645,5.064516129032258,4.590322580645161,0.0,6.006451612903225,14.056451612903226,1002.1693548387098,16.570967741935483,78.83870967741936,21.046774193548387,13.009677419354837,11.103225806451611
152,2006-09-01,9.876666666666669,3.337931034482758,1.195,2.5,7.101666666666667,0.0,4.043333333333333,14.648333333333333,1009.2366666666667,17.711666666666666,74.19999999999999,23.10833333333333,12.766666666666666,10.37
153,2006-10-01,9.76774193548387,2.7580645161290325,1.8322580645161286,3.5806451612903225,3.9870967741935486,0.0,5.445161290322581,12.245161290322581,1007.2629032258064,12.745161290322581,81.69354838709677,16.55,9.151612903225807,7.006451612903225
154,2006-11-01,10.97,3.4266666666666667,1.7366666666666666,4.466666666666667,2.248333333333333,0.0,5.656666666666666,8.898333333333333,1008.1933333333334,7.859999999999999,84.44999999999999,11.038333333333334,4.574999999999999,2.3666666666666667
155,2006-12-01,11.393548387096772,4.274193548387097,1.229032258064516,3.774193548387097,1.7693548387096776,0.0,6.287096774193548,7.358064516129033,1015.7403225806449,5.058064516129032,85.24193548387098,7.846774193548387,2.4887096774193553,0.7774193548387097
156,2007-01-01,16.280645161290323,6.27741935483871,2.629032258064517,5.14516129032258,1.3612903225806452,0.2580645161290322,6.280645161290322,7.524193548387097,1005.9870967741934,5.480645161290322,81.85483870967741,7.916129032258064,2.370967741935484,0.7548387096774194
157,2007-02-01,10.992857142857142,4.485714285714286,2.3482142857142856,4.821428571428571,2.123214285714286,0.25,6.607142857142857,7.191071428571429,1003.45,4.148214285714285,85.25,7.182142857142857,1.5071428571428571,-0.2625
158,2007-03-01,11.329032258064515,4.396774193548387,2.043548387096774,3.612903225806452,5.445161290322581,0.064516129032258,4.487096774193549,7.196774193548387,1008.2548387096774,6.97258064516129,75.54838709677419,11.412903225806453,2.4096774193548387,0.3338709677419355
159,2007-04-01,10.913333333333334,4.128333333333334,0.0883333333333333,0.9333333333333335,9.393333333333334,0.0,3.356666666666667,8.024615384615384,1015.3576923076924,11.934999999999999,61.75,18.46333333333333,5.113333333333333,1.4416666666666664
160,2007-05-01,11.983870967741936,3.6193548387096772,3.920967741935484,3.516129032258064,7.4,0.0,4.848387096774194,11.514516129032259,1003.8903225806451,14.59193548387097,70.7258064516129,19.3,9.683870967741935,7.412903225806452
161,2007-06-01,10.985,3.513793103448276,3.6983333333333333,4.2,6.760000000000001,0.0,5.3566666666666665,15.09,1005.2866666666666,17.308333333333334,75.75,22.30666666666667,13.026666666666667,11.34
162,2007-07-01,12.266129032258064,3.867741935483872,3.8419354838709676,4.258064516129032,6.458064516129032,0.0,5.529032258064516,14.488709677419354,1004.6964285714286,17.289877641824248,74.03225806451613,22.17419354838709,13.264516129032256,11.606451612903225
163,2007-08-01,9.950000000000001,3.335483870967742,2.6129032258064515,3.6774193548387095,6.83225806451613,0.0,4.95483870967742,14.506451612903227,1006.2291666666666,17.44164746543779,77.56451612903226,21.906451612903226,12.574193548387097,10.525806451612901
164,2007-09-01,11.05,4.025,2.2933333333333334,3.5999999999999996,4.706666666666666,0.0,5.54,11.668333333333333,1010.4733333333334,13.498333333333335,79.76666666666667,17.3,8.866666666666667,7.295
