Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Gesamt_Fehlwerte;Beschreibung;eor;                                                                                                              
880;Cottbus;NM;12.03.1972;15.03.1972;4;;eor;                                                                                                                                                            
880;Cottbus;NM;17.03.1972;18.03.1972;2;;eor;                                                                                                                                                            
880;Cottbus;NM;07.10.1972;08.10.1972;2;;eor;                                                                                                                                                            
880;Cottbus;NM;16.12.1972;16.12.1972;1;;eor;                                                                                                                                                            
880;Cottbus;NM;24.12.1972;24.12.1972;1;;eor;                                                                                                                                                            
880;Cottbus;NM;26.12.1972;26.12.1972;1;;eor;                                                                                                                                                            
880;Cottbus;NM;29.12.1972;31.12.1972;3;;eor;                                                                                                                                                            
880;Cottbus;NM;01.05.1977;31.12.1980;1341;;eor;                                                                                                                                                         
880;Cottbus;NM;20.05.1989;21.05.1989;2;;eor;                                                                                                                                                            
880;Cottbus;NM;07.06.1989;07.06.1989;1;;eor;                                                                                                                                                            
880;Cottbus;NM;14.07.1989;19.07.1989;6;;eor;                                                                                                                                                            
880;Cottbus;NM;04.08.1989;06.08.1989;3;;eor;                                                                                                                                                            
880;Cottbus;NM;11.10.2011;11.10.2011;1;;eor;                                                                                                                                                            
880;Cottbus;NM;18.12.2012;18.12.2012;1;;eor;                                                                                                                                                            
880;Cottbus;NM;05.05.2013;05.05.2013;1;;eor;                                                                                                                                                            
880;Cottbus;NM;03.02.2014;03.02.2014;1;;eor;                                                                                                                                                            
880;Cottbus;NM;18.10.2014;18.10.2014;1;;eor;                                                                                                                                                            
880;Cottbus;NM;22.11.2014;24.11.2014;3;;eor;                                                                                                                                                            
880;Cottbus;NM;02.11.2015;02.11.2015;1;;eor;                                                                                                                                                            
880;Cottbus;NM;05.12.2015;06.12.2015;2;;eor;                                                                                                                                                            
880;Cottbus;NM;03.01.2016;03.01.2016;1;;eor;                                                                                                                                                            
880;Cottbus;NM;14.05.2016;14.05.2016;1;;eor;                                                                                                                                                            
880;Cottbus;NM;05.05.2017;08.05.2017;4;;eor;                                                                                                                                                            
880;Cottbus;NM;19.05.2017;19.05.2017;1;;eor;                                                                                                                                                            
880;Cottbus;NM;21.05.2017;21.05.2017;1;;eor;                                                                                                                                                            
880;Cottbus;NM;15.10.2017;15.10.2017;1;;eor;                                                                                                                                                            
880;Cottbus;NM;15.01.2018;15.01.2018;1;;eor;                                                                                                                                                            
880;Cottbus;NM;19.04.2018;19.04.2018;1;;eor;                                                                                                                                                            
880;Cottbus;NM;20.07.2018;20.07.2018;1;;eor;                                                                                                                                                            
880;Cottbus;NM;22.08.2018;23.08.2018;2;;eor;                                                                                                                                                            
880;Cottbus;NM;28.08.2018;29.08.2018;2;;eor;                                                                                                                                                            
880;Cottbus;NM;11.09.2018;11.09.2018;1;;eor;                                                                                                                                                            
880;Cottbus;NM;17.09.2018;17.09.2018;1;;eor;                                                                                                                                                            
880;Cottbus;NM;27.09.2018;27.09.2018;1;;eor;                                                                                                                                                            
880;Cottbus;NM;18.10.2018;18.10.2018;1;;eor;                                                                                                                                                            
880;Cottbus;NM;24.09.2019;26.09.2019;3;;eor;                                                                                                                                                            
880;Cottbus;NM;25.10.2019;26.10.2019;2;;eor;                                                                                                                                                            
880;Cottbus;NM;04.12.2019;04.12.2019;1;;eor;                                                                                                                                                            
880;Cottbus;NM;13.09.2020;15.09.2020;3;;eor;                                                                                                                                                            
880;Cottbus;NM;03.10.2021;03.10.2021;1;;eor;                                                                                                                                                            
880;Cottbus;NM;28.02.2023;10.03.2023;11;;eor;                                                                                                                                                           
880;Cottbus;NM;05.06.2023;06.06.2023;2;;eor;                                                                                                                                                            
880;Cottbus;NM;15.06.2023;20.06.2023;6;;eor;                                                                                                                                                            
880;Cottbus;NM;04.10.2023;25.10.2023;22;;eor;                                                                                                                                                           
880;Cottbus;SDK;01.09.1938;31.12.1938;122;;eor;                                                                                                                                                         
880;Cottbus;SDK;01.03.1939;30.11.1939;275;;eor;                                                                                                                                                         
880;Cottbus;SDK;01.01.1940;31.08.1940;244;Kriegsjahre;eor;                                                                                                                                              
880;Cottbus;SDK;01.11.1941;31.12.1953;4444;;eor;                                                                                                                                                        
880;Cottbus;RSK;01.11.1887;31.10.1888;366;;eor;                                                                                                                                                         
880;Cottbus;RSK;01.10.1917;31.12.1917;92;;eor;                                                                                                                                                          
880;Cottbus;RSK;20.05.1925;20.05.1925;1;;eor;                                                                                                                                                           
880;Cottbus;RSK;01.03.1943;31.05.1946;1188;Kriegsjahre;eor;                                                                                                                                             
880;Cottbus;RSK;14.06.2023;17.06.2023;4;;eor;                                                                                                                                                           
880;Cottbus;RSK;20.06.2023;20.06.2023;1;;eor;                                                                                                                                                           
880;Cottbus;RSK;11.12.2023;12.12.2023;2;;eor;                                                                                                                                                           
880;Cottbus;RSK;15.01.2024;16.01.2024;2;;eor;                                                                                                                                                           
880;Cottbus;RSKF;01.11.1887;31.10.1888;366;;eor;                                                                                                                                                        
880;Cottbus;RSKF;01.10.1917;31.12.1917;92;;eor;                                                                                                                                                         
880;Cottbus;RSKF;20.05.1925;20.05.1925;1;;eor;                                                                                                                                                          
880;Cottbus;RSKF;01.03.1943;31.05.1946;1188;Kriegsjahre;eor;                                                                                                                                            
880;Cottbus;RSKF;17.06.2023;17.06.2023;1;;eor;                                                                                                                                                          
880;Cottbus;RSKF;20.06.2023;20.06.2023;1;;eor;                                                                                                                                                          
880;Cottbus;SHK_TAG;01.11.1887;31.10.1888;366;;eor;                                                                                                                                                     
880;Cottbus;SHK_TAG;01.10.1917;31.12.1917;92;;eor;                                                                                                                                                      
880;Cottbus;SHK_TAG;01.03.1943;31.05.1946;1188;Kriegsjahre;eor;                                                                                                                                         
880;Cottbus;SHK_TAG;01.01.1982;31.12.1982;365;;eor;                                                                                                                                                     
880;Cottbus;SHK_TAG;23.06.2012;30.06.2012;8;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;18.04.2015;18.04.2015;1;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;01.05.2015;30.09.2015;153;Automat: Sensor von Mai bis September nicht in Betrieb;eor;                                                                                               
880;Cottbus;SHK_TAG;09.12.2015;09.12.2015;1;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;25.04.2016;25.04.2016;1;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;03.05.2016;02.01.2017;245;;eor;                                                                                                                                                     
880;Cottbus;SHK_TAG;04.01.2017;07.01.2017;4;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;12.01.2017;15.01.2017;4;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;05.02.2017;06.10.2017;244;;eor;                                                                                                                                                     
880;Cottbus;SHK_TAG;20.12.2017;20.12.2017;1;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;05.02.2018;05.02.2018;1;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;07.02.2018;07.02.2018;1;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;16.02.2018;16.02.2018;1;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;18.02.2018;18.02.2018;1;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;20.02.2018;23.02.2018;4;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;26.02.2018;28.02.2018;3;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;03.03.2018;04.03.2018;2;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;01.05.2018;01.10.2018;154;Automat: Sensor von Mai bis September nicht in Betrieb;eor;                                                                                               
880;Cottbus;SHK_TAG;02.11.2018;02.11.2018;1;;eor;                                                                                                                                                       
880;Cottbus;SHK_TAG;01.05.2019;01.10.2019;154;Automat: Sensor von Mai bis September nicht in Betrieb;eor;                                                                                               
880;Cottbus;SHK_TAG;01.05.2020;01.10.2020;154;Automat: Sensor von Mai bis September nicht in Betrieb;eor;                                                                                               
880;Cottbus;SHK_TAG;01.06.2021;30.09.2021;122;;eor;                                                                                                                                                     
880;Cottbus;SHK_TAG;06.06.2023;06.06.2023;1;;eor;                                                                                                                                                       
generiert: 03.04.2024 --  Deutscher Wetterdienst  --                                                                                                                                                    
