,MESS_DATUM, RSK,RSKF, SDK,SHK_TAG,  NM, VPM, TMK, UPM, TXK, TNK, TGK
1858,1963-02-02,0.0,0,-999.0,26,1.3,0.9,-15.7,50.0,-12.0,-17.2,-17.5
1859,1963-02-03,2.6,7,-999.0,26,7.0,1.1,-11.8,45.0,-10.2,-16.8,-17.0
1860,1963-02-04,0.0,0,-999.0,27,4.7,0.8,-15.0,38.0,-9.0,-17.0,-19.2
1861,1963-02-05,0.0,0,-999.0,27,1.3,0.7,-15.8,43.0,-10.6,-20.6,-22.0
1862,1963-02-06,0.0,0,-999.0,25,0.7,0.8,-12.6,35.0,-4.6,-23.0,-24.8
1863,1963-02-07,0.0,0,-999.0,24,4.0,2.3,-8.2,71.0,-4.5,-16.8,-17.4
1864,1963-02-08,0.0,0,-999.0,25,7.3,3.7,-2.5,72.0,1.4,-13.0,-9.8
1865,1963-02-09,0.0,0,-999.0,25,7.3,2.8,-6.0,69.0,-2.5,-8.8,-7.0
1866,1963-02-10,0.0,0,-999.0,25,3.3,4.0,-3.6,77.0,3.5,-9.0,-9.0
1867,1963-02-11,0.6,7,-999.0,23,6.0,2.4,-6.6,68.0,-4.5,-10.5,-10.8
1868,1963-02-12,2.1,7,-999.0,24,8.0,4.8,-0.8,82.0,0.5,-5.4,-4.0
1869,1963-02-13,1.0,7,-999.0,28,8.0,3.7,-3.4,77.0,-1.0,-4.6,-3.8
1870,1963-02-14,0.0,0,-999.0,26,7.3,2.8,-5.4,63.0,0.5,-9.4,-10.6
1871,1963-02-15,0.0,0,-999.0,27,7.3,2.4,-6.2,54.0,-1.6,-14.8,-16.0
1872,1963-02-16,0.1,7,-999.0,22,7.3,4.9,-0.6,84.0,2.0,-6.0,-7.2
1873,1963-02-17,2.1,7,-999.0,19,8.0,5.6,0.6,88.0,1.6,-0.6,-0.5
1874,1963-02-18,12.4,7,-999.0,20,8.0,5.5,-0.4,90.0,2.0,-1.6,0.2
1875,1963-02-19,3.5,7,-999.0,36,8.0,5.5,-0.5,93.0,0.6,-4.0,-2.0
1876,1963-02-20,0.0,7,-999.0,36,6.3,6.0,0.8,90.0,3.2,-1.0,0.0
1877,1963-02-21,8.9,7,-999.0,36,8.0,2.9,-5.8,72.0,0.0,-7.4,-1.5
1878,1963-02-22,0.0,0,-999.0,39,8.0,1.9,-7.2,53.0,-5.4,-10.0,-12.5
1879,1963-02-23,0.0,0,-999.0,39,8.0,2.0,-7.9,61.0,-6.4,-9.0,-8.5
1880,1963-02-24,0.0,0,-999.0,39,6.3,1.7,-8.0,54.0,-6.0,-10.6,-10.8
1881,1963-02-25,0.0,0,-999.0,39,2.7,1.6,-9.6,51.0,-5.0,-14.0,-16.0
1882,1963-02-26,0.0,0,-999.0,38,4.3,2.1,-6.7,55.0,-2.5,-12.6,-14.2
1883,1963-02-27,0.0,0,-999.0,38,3.7,2.0,-8.0,57.0,-2.5,-10.6,-15.0
1884,1963-02-28,0.0,0,-999.0,37,3.7,1.5,-10.4,48.0,-5.0,-13.8,-16.8
1885,1963-03-01,0.0,0,-999.0,36,2.3,1.9,-10.2,67.0,-5.4,-15.8,-20.0
1886,1963-03-02,0.0,0,-999.0,35,1.3,1.9,-8.6,59.0,-3.6,-14.3,-18.4
1887,1963-03-03,0.0,0,-999.0,33,0.7,3.6,-4.4,78.0,2.4,-16.6,-20.5
1888,1963-03-04,0.0,0,-999.0,31,0.7,4.3,-1.6,75.0,5.2,-10.0,-14.5
1889,1963-03-05,0.0,0,-999.0,28,0.7,4.7,0.1,73.0,8.0,-9.0,-14.0
1890,1963-03-06,0.0,0,-999.0,25,0.0,5.2,2.6,71.0,7.0,-5.5,-10.2
1891,1963-03-07,0.0,0,-999.0,21,4.7,5.3,5.2,63.0,9.0,-0.5,-4.5
1892,1963-03-08,0.0,0,-999.0,18,4.3,5.5,5.7,60.0,9.0,0.5,-4.5
1893,1963-03-09,2.0,1,-999.0,12,3.7,5.6,2.7,72.0,7.5,-0.4,0.5
1894,1963-03-10,0.0,0,-999.0,8,6.3,6.4,3.4,82.0,6.0,-2.0,-2.5
1895,1963-03-11,6.1,1,-999.0,5,8.0,6.9,2.6,94.0,4.5,-2.0,-4.0
1896,1963-03-12,0.5,1,-999.0,2,7.0,6.7,2.6,89.0,5.7,-0.2,0.0
1897,1963-03-13,0.4,7,-999.0,0,7.3,6.4,1.6,92.0,4.5,0.0,0.0
1898,1963-03-14,0.0,0,-999.0,0,6.3,5.3,4.2,64.0,9.8,-0.5,-0.8
1899,1963-03-15,2.6,1,-999.0,0,6.0,7.7,3.7,96.0,5.5,-1.5,-4.6
1900,1963-03-16,2.2,1,-999.0,0,8.0,7.2,4.4,86.0,9.6,-4.6,-3.5
1901,1963-03-17,2.8,1,-999.0,0,4.7,5.7,4.0,67.0,10.5,1.0,2.0
1902,1963-03-18,7.5,1,-999.0,0,8.0,8.7,5.1,99.0,9.8,-1.5,-2.0
1903,1963-03-19,0.0,0,-999.0,0,5.7,6.8,2.8,87.0,7.2,0.0,1.4
1904,1963-03-20,0.0,0,-999.0,0,5.7,6.7,4.5,81.0,8.5,-1.4,-2.2
1905,1963-03-21,0.4,8,-999.0,0,8.0,6.5,2.0,92.0,5.0,1.0,1.8
1906,1963-03-22,0.3,7,-999.0,1,8.0,5.2,-1.6,92.0,2.0,-3.2,-2.5
1907,1963-03-23,0.0,0,-999.0,1,3.0,4.1,-3.0,83.0,1.0,-6.0,-6.8
1908,1963-03-24,0.0,0,-999.0,0,3.0,4.5,0.0,72.0,5.0,-7.0,-11.5
1909,1963-03-25,0.0,0,-999.0,0,2.3,4.7,4.0,59.0,9.2,-3.2,-8.6
1910,1963-03-26,6.0,1,-999.0,0,8.0,6.9,3.2,91.0,7.5,-0.2,-1.0
1911,1963-03-27,2.6,1,-999.0,0,8.0,7.6,3.5,98.0,5.2,1.4,2.0
1912,1963-03-28,1.1,1,-999.0,0,8.0,7.3,3.0,98.0,5.0,0.2,-1.8
1913,1963-03-29,4.2,7,-999.0,0,5.7,6.9,5.8,76.0,10.6,0.5,-3.2
1914,1963-03-30,10.8,8,-999.0,1,8.0,6.1,0.6,97.0,5.0,-0.2,-0.2
1915,1963-03-31,27.5,8,-999.0,0,8.0,6.0,0.0,97.0,1.5,-1.0,0.0
1916,1963-04-01,0.0,0,-999.0,12,8.0,6.3,1.4,92.0,3.0,-1.0,-0.2
1917,1963-04-02,0.0,0,-999.0,6,8.0,5.9,0.6,92.0,2.2,-0.8,-0.4
1918,1963-04-03,0.0,0,-999.0,0,4.7,5.2,-0.8,87.0,3.0,-3.5,-3.0
1919,1963-04-04,0.0,0,-999.0,0,6.3,5.3,4.4,66.0,9.0,-4.0,-7.5
1920,1963-04-05,0.0,0,-999.0,0,2.3,6.7,6.1,71.0,13.5,-2.5,-3.5
1921,1963-04-06,0.0,0,-999.0,0,5.3,6.7,7.6,64.0,15.2,-1.0,-1.5
1922,1963-04-07,0.6,1,-999.0,0,7.0,7.6,5.2,85.0,10.0,1.4,0.6
1923,1963-04-08,0.0,0,-999.0,0,5.3,8.1,6.5,83.0,11.5,3.4,3.6
1924,1963-04-09,0.8,1,-999.0,0,5.3,8.8,7.8,84.0,13.2,0.5,0.2
1925,1963-04-10,12.8,1,-999.0,0,5.3,8.4,11.6,63.0,20.4,4.0,0.0
1926,1963-04-11,9.5,1,-999.0,0,8.0,8.8,5.2,99.0,10.2,4.8,5.0
1927,1963-04-12,0.3,1,-999.0,0,8.0,8.8,5.6,94.0,8.7,4.6,1.3
1928,1963-04-13,0.4,1,-999.0,0,8.0,9.3,5.7,98.0,9.0,3.3,1.4
1929,1963-04-14,1.8,1,-999.0,0,6.7,8.9,5.2,98.0,9.8,0.0,-0.5
1930,1963-04-15,0.0,0,-999.0,0,5.3,8.9,8.6,81.0,13.0,0.0,-1.5
1931,1963-04-16,0.0,0,-999.0,0,5.7,8.1,12.2,58.0,17.5,6.4,2.0
1932,1963-04-17,2.5,1,-999.0,0,7.3,9.5,12.2,66.0,17.5,5.5,4.6
1933,1963-04-18,4.9,1,-999.0,0,8.0,8.7,6.8,85.0,11.0,4.2,5.8
1934,1963-04-19,0.0,0,-999.0,0,4.7,8.3,9.6,69.0,15.4,3.4,3.6
1935,1963-04-20,1.0,1,-999.0,0,2.7,10.4,10.6,81.0,17.6,3.8,0.8
1936,1963-04-21,0.0,0,-999.0,0,7.3,10.8,10.0,87.0,12.6,6.5,3.5
1937,1963-04-22,0.0,0,-999.0,0,6.3,8.4,8.6,71.0,14.5,5.0,3.6
1938,1963-04-23,7.3,1,-999.0,0,6.3,10.3,10.8,77.0,17.6,2.0,1.2
1939,1963-04-24,5.5,1,-999.0,0,8.0,11.1,8.6,99.0,10.6,6.7,7.8
1940,1963-04-25,0.0,0,-999.0,0,6.7,8.8,10.0,73.0,15.4,4.5,3.2
1941,1963-04-26,0.0,0,-999.0,0,3.7,7.9,9.4,66.0,14.8,5.2,5.2
1942,1963-04-27,0.0,0,-999.0,0,4.7,7.6,8.2,70.0,13.5,1.5,1.5
1943,1963-04-28,0.0,0,-999.0,0,5.3,10.0,11.6,73.0,16.0,3.0,-1.5
1944,1963-04-29,0.0,0,-999.0,0,3.7,10.4,11.6,75.0,16.6,6.8,7.2
1945,1963-04-30,15.0,1,-999.0,0,8.0,11.2,9.2,95.0,14.8,5.5,4.2
1946,1963-05-01,0.0,0,-999.0,0,5.7,8.7,9.5,74.0,14.6,2.0,1.2
1947,1963-05-02,11.2,1,-999.0,0,7.3,9.5,7.4,85.0,13.5,2.6,4.8
1948,1963-05-03,7.1,1,-999.0,0,8.0,7.6,3.7,96.0,6.6,1.0,2.2
1949,1963-05-04,2.6,1,-999.0,0,8.0,8.0,4.6,94.0,7.2,1.5,2.9
1950,1963-05-05,0.0,0,-999.0,0,5.0,8.1,6.9,82.0,12.0,0.6,1.4
1951,1963-05-06,0.0,0,-999.0,0,4.3,7.9,10.0,63.0,14.8,1.0,-1.0
1952,1963-05-07,0.0,0,-999.0,0,4.3,7.6,12.8,51.0,19.6,3.5,1.5
1953,1963-05-08,2.2,1,-999.0,0,3.3,9.5,15.5,58.0,20.0,3.8,3.3
1954,1963-05-09,4.5,1,-999.0,0,7.0,10.7,11.4,77.0,18.0,4.5,2.8
1955,1963-05-10,2.2,1,-999.0,0,8.0,10.3,9.8,85.0,13.6,6.3,7.5
1956,1963-05-11,5.4,1,-999.0,0,8.0,9.7,6.8,99.0,9.4,5.5,6.5
1957,1963-05-12,0.0,1,-999.0,0,3.0,9.2,7.8,84.0,12.6,4.8,5.5
1958,1963-05-13,1.5,1,-999.0,0,7.0,8.8,11.2,70.0,17.0,1.8,1.4
1959,1963-05-14,7.3,1,-999.0,0,7.0,9.6,7.3,92.0,11.8,5.2,5.6
1960,1963-05-15,10.0,1,-999.0,0,8.0,9.6,6.5,98.0,9.2,3.9,4.0
1961,1963-05-16,0.8,1,-999.0,0,8.0,10.1,7.6,98.0,8.6,4.5,5.6
1962,1963-05-17,0.0,0,-999.0,0,7.3,10.3,9.0,88.0,10.6,6.5,7.4
1963,1963-05-18,1.2,1,-999.0,0,7.0,10.9,10.4,85.0,14.0,6.6,7.8
1964,1963-05-19,4.1,1,-999.0,0,5.3,10.1,7.2,97.0,10.6,4.6,4.5
1965,1963-05-20,0.0,0,-999.0,0,4.0,7.7,5.8,82.0,10.0,2.8,1.8
1966,1963-05-21,0.0,0,-999.0,0,0.7,8.4,9.9,71.0,17.2,-1.0,-1.2
1967,1963-05-22,0.0,0,-999.0,0,0.7,9.6,14.9,58.0,22.6,3.8,3.0
1968,1963-05-23,11.6,1,-999.0,0,8.0,11.5,11.0,83.0,15.2,7.6,5.4
1969,1963-05-24,0.4,1,-999.0,0,8.0,10.8,9.0,94.0,10.8,5.9,7.5
1970,1963-05-25,0.0,1,-999.0,0,8.0,11.9,11.0,90.0,13.8,6.8,6.8
1971,1963-05-26,0.0,1,-999.0,0,5.0,11.2,12.9,74.0,17.6,10.2,10.0
1972,1963-05-27,0.0,0,-999.0,0,3.3,10.9,15.5,63.0,20.8,8.8,7.8
1973,1963-05-28,2.8,1,-999.0,0,3.3,10.1,16.6,53.0,21.0,13.2,11.0
1974,1963-05-29,2.1,1,-999.0,0,6.3,14.4,14.6,84.0,19.6,11.8,11.2
1975,1963-05-30,0.0,0,-999.0,0,2.3,10.3,14.3,63.0,21.0,6.8,4.0
1976,1963-05-31,0.0,0,-999.0,0,1.7,11.2,15.4,64.0,21.7,7.5,4.8
1977,1963-06-01,4.1,1,-999.0,0,5.0,10.7,13.9,66.0,21.0,10.6,6.8
1978,1963-06-02,0.0,0,-999.0,0,5.0,10.4,11.8,74.0,17.7,7.6,6.7
1979,1963-06-03,0.0,0,-999.0,0,4.3,9.5,12.0,68.0,18.9,5.0,4.0
1980,1963-06-04,0.2,1,-999.0,0,7.0,8.5,13.2,55.0,20.5,7.2,6.2
1981,1963-06-05,0.0,0,-999.0,0,6.3,9.3,14.0,58.0,19.2,9.4,8.8
1982,1963-06-06,0.8,1,-999.0,0,4.7,10.7,14.4,64.0,20.6,8.8,6.2
1983,1963-06-07,20.5,1,-999.0,0,8.0,12.8,10.8,99.0,12.6,9.8,10.5
1984,1963-06-08,0.0,0,-999.0,0,5.3,11.7,12.4,80.0,16.2,9.6,9.4
1985,1963-06-09,1.6,1,-999.0,0,5.3,12.8,14.1,80.0,20.4,8.4,8.2
1986,1963-06-10,4.8,1,-999.0,0,3.7,13.1,16.6,71.0,22.0,10.4,7.5
1987,1963-06-11,12.3,1,-999.0,0,8.0,14.0,12.4,97.0,16.3,11.4,12.1
1988,1963-06-12,0.0,0,-999.0,0,5.7,11.6,15.2,69.0,21.4,10.0,10.4
1989,1963-06-13,9.4,1,-999.0,0,4.3,13.5,15.8,74.0,23.5,10.5,18.4
1990,1963-06-14,3.2,1,-999.0,0,8.0,11.7,9.4,99.0,12.8,9.0,11.6
1991,1963-06-15,6.1,1,-999.0,0,8.0,12.0,9.6,99.0,12.2,7.5,8.2
1992,1963-06-16,0.0,0,-999.0,0,8.0,11.7,10.2,95.0,12.8,7.6,8.5
1993,1963-06-17,0.0,0,-999.0,0,5.3,11.5,15.0,69.0,20.2,6.6,4.8
1994,1963-06-18,4.6,1,-999.0,0,3.7,14.5,17.0,75.0,24.5,9.4,7.5
1995,1963-06-19,3.6,1,-999.0,0,8.0,11.2,10.6,85.0,15.0,8.2,7.8
1996,1963-06-20,0.6,1,-999.0,0,8.0,12.9,12.8,91.0,15.6,7.8,7.4
1997,1963-06-21,0.0,0,-999.0,0,4.7,15.1,20.3,64.0,25.5,14.8,12.8
1998,1963-06-22,3.1,1,-999.0,0,2.3,16.7,21.6,65.0,28.8,13.6,12.0
1999,1963-06-23,32.2,1,-999.0,0,8.0,16.1,14.6,94.0,19.8,12.6,14.2
2000,1963-06-24,0.0,0,-999.0,0,3.7,11.6,15.0,69.0,20.9,10.0,10.5
2001,1963-06-25,0.6,1,-999.0,0,8.0,14.0,13.4,92.0,16.6,9.8,8.8
2002,1963-06-26,0.0,0,-999.0,0,6.0,12.8,15.4,73.0,20.2,10.8,8.8
2003,1963-06-27,0.0,0,-999.0,0,1.7,11.2,19.2,55.0,27.6,8.8,7.0
2004,1963-06-28,4.4,1,-999.0,0,7.0,12.1,12.8,79.0,21.5,10.0,12.8
2005,1963-06-29,0.0,0,-999.0,0,8.0,11.6,13.7,75.0,18.2,9.2,9.0
2006,1963-06-30,4.0,1,-999.0,0,8.0,12.9,14.0,80.0,19.5,9.2,6.0
2007,1963-07-01,0.0,0,-999.0,0,4.7,15.2,17.1,79.0,23.8,10.8,10.0
2008,1963-07-02,1.3,1,-999.0,0,6.7,13.7,15.2,77.0,22.2,11.6,9.5
2009,1963-07-03,17.2,1,-999.0,0,4.7,14.5,16.2,78.0,24.2,8.8,7.6
2010,1963-07-04,32.1,1,-999.0,0,4.7,16.0,16.8,82.0,21.8,11.8,11.0
2011,1963-07-05,0.6,1,-999.0,0,5.3,14.8,13.8,92.0,20.2,11.2,9.4
2012,1963-07-06,0.0,0,-999.0,0,3.7,12.8,16.0,73.0,23.0,8.4,7.0
2013,1963-07-07,4.5,1,-999.0,0,3.3,13.3,18.4,61.0,25.0,11.6,7.9
2014,1963-07-08,9.4,1,-999.0,0,6.7,16.5,15.3,93.0,18.2,12.5,11.5
2015,1963-07-09,0.0,0,-999.0,0,4.3,13.1,16.4,72.0,21.0,9.5,6.8
2016,1963-07-10,3.3,1,-999.0,0,8.0,14.1,16.0,76.0,21.6,12.0,9.3
2017,1963-07-11,3.7,1,-999.0,0,8.0,14.0,13.0,93.0,17.5,12.4,12.2
2018,1963-07-12,0.0,0,-999.0,0,4.0,12.9,16.2,71.0,21.6,8.8,6.2
2019,1963-07-13,12.0,1,-999.0,0,7.3,13.6,15.0,79.0,21.0,10.0,8.0
2020,1963-07-14,0.0,0,-999.0,0,5.0,11.2,12.1,78.0,18.0,10.0,8.5
2021,1963-07-15,0.0,0,-999.0,0,1.7,11.9,16.7,64.0,25.0,7.4,6.4
2022,1963-07-16,0.0,0,-999.0,0,0.7,13.9,20.2,59.0,25.2,13.2,9.0
2023,1963-07-17,2.2,1,-999.0,0,3.0,12.7,19.2,55.0,25.5,14.0,10.5
2024,1963-07-18,2.2,1,-999.0,0,7.3,16.4,17.6,81.0,23.5,14.2,13.3
2025,1963-07-19,0.0,0,-999.0,0,4.7,17.2,18.5,79.0,24.1,14.8,15.1
2026,1963-07-20,0.0,0,-999.0,0,5.3,17.1,19.2,75.0,24.9,13.0,10.8
2027,1963-07-21,0.0,0,-999.0,0,2.0,15.7,20.0,67.0,25.0,14.2,12.3
2028,1963-07-22,0.0,0,-999.0,0,0.0,15.9,21.8,60.0,27.8,14.6,13.2
2029,1963-07-23,0.0,0,-999.0,0,2.0,15.5,20.4,64.0,26.8,16.4,14.8
2030,1963-07-24,0.0,0,-999.0,0,0.7,16.5,22.1,62.0,27.5,14.8,12.0
2031,1963-07-25,22.4,1,-999.0,0,3.7,14.7,20.7,57.0,27.6,15.5,13.0
2032,1963-07-26,0.0,0,-999.0,0,6.3,12.7,12.4,85.0,18.2,10.4,11.4
2033,1963-07-27,0.0,0,-999.0,0,3.3,11.6,12.2,79.0,16.8,7.0,7.5
2034,1963-07-28,0.0,0,-999.0,0,4.3,12.8,13.0,80.0,20.1,6.3,6.2
2035,1963-07-29,0.0,0,-999.0,0,1.3,12.9,15.0,74.0,21.0,6.4,5.5
2036,1963-07-30,0.0,0,-999.0,0,0.3,13.2,16.4,67.0,23.6,7.9,6.6
2037,1963-07-31,0.0,0,-999.0,0,1.0,12.1,18.3,59.0,24.8,8.8,6.0
2038,1963-08-01,0.0,0,-999.0,0,1.7,18.7,20.2,76.0,28.7,12.2,9.6
2039,1963-08-02,0.0,0,-999.0,0,0.7,17.2,21.5,67.0,29.2,14.8,12.0
2040,1963-08-03,1.6,1,-999.0,0,0.7,17.9,22.4,65.0,31.6,14.8,12.2
2041,1963-08-04,2.1,1,-999.0,0,6.7,15.6,15.8,85.0,21.2,14.8,15.5
2042,1963-08-05,0.0,0,-999.0,0,2.7,17.3,18.8,77.0,25.4,13.2,13.0
2043,1963-08-06,0.0,0,-999.0,0,1.7,15.9,20.1,67.0,28.5,11.0,11.2
2044,1963-08-07,5.3,1,-999.0,0,6.3,16.3,16.8,84.0,20.4,13.4,12.0
2045,1963-08-08,7.0,1,-999.0,0,8.0,13.6,12.8,90.0,16.2,11.3,12.5
2046,1963-08-09,1.8,1,-999.0,0,6.0,12.7,13.2,82.0,16.8,10.6,8.6
2047,1963-08-10,0.0,0,-999.0,0,3.3,12.9,14.4,77.0,18.8,9.0,7.5
2048,1963-08-11,4.2,1,-999.0,0,2.3,14.5,18.2,67.0,24.8,10.5,7.0
2049,1963-08-12,13.4,1,-999.0,0,6.3,18.5,17.0,91.0,20.3,13.8,12.0
2050,1963-08-13,1.5,1,-999.0,0,5.3,16.3,15.4,90.0,19.8,11.4,11.8
2051,1963-08-14,6.7,1,-999.0,0,6.3,17.5,16.9,90.0,22.6,11.8,12.4
2052,1963-08-15,7.0,1,-999.0,0,6.3,16.7,14.0,99.0,16.8,10.8,14.2
2053,1963-08-16,0.0,0,-999.0,0,2.7,14.5,14.6,83.0,20.0,11.1,8.0
2054,1963-08-17,14.2,1,-999.0,0,7.0,12.9,11.8,88.0,21.5,8.8,7.8
2055,1963-08-18,9.3,1,-999.0,0,8.0,11.3,8.8,99.0,12.0,7.4,6.8
2056,1963-08-19,0.0,0,-999.0,0,4.7,11.9,12.4,82.0,16.2,7.8,7.8
2057,1963-08-20,17.6,1,-999.0,0,7.3,12.0,11.8,86.0,14.6,10.4,8.0
2058,1963-08-21,5.2,1,-999.0,0,7.0,12.0,9.7,99.0,16.2,8.4,9.2
2059,1963-08-22,4.2,1,-999.0,0,7.0,12.8,11.6,94.0,15.0,7.6,7.0
2060,1963-08-23,2.4,1,-999.0,0,8.0,15.9,14.4,99.0,16.4,11.0,10.2
2061,1963-08-24,0.0,0,-999.0,0,2.7,17.1,16.4,89.0,21.3,12.4,11.0
2062,1963-08-25,0.0,0,-999.0,0,3.7,13.2,15.4,74.0,19.5,11.2,8.0
2063,1963-08-26,0.0,0,-999.0,0,0.7,16.3,19.7,70.0,25.2,11.3,7.5
2064,1963-08-27,17.1,1,-999.0,0,6.0,13.7,11.9,96.0,20.1,10.6,9.6
2065,1963-08-28,5.0,1,-999.0,0,7.0,11.6,9.0,99.0,12.0,7.4,10.4
2066,1963-08-29,0.0,0,-999.0,0,7.3,11.6,9.7,96.0,14.5,4.4,5.0
2067,1963-08-30,0.0,0,-999.0,0,2.3,10.4,10.6,77.0,17.0,8.6,9.4
2068,1963-08-31,0.0,0,-999.0,0,5.7,11.1,13.0,76.0,18.4,3.6,3.4
2069,1963-09-01,3.7,1,-999.0,0,7.0,14.3,14.3,87.0,19.0,11.5,11.5
2070,1963-09-02,0.0,0,-999.0,0,5.0,12.3,13.6,78.0,17.6,10.6,11.2
2071,1963-09-03,0.0,0,-999.0,0,4.7,11.6,14.4,70.0,18.5,9.6,8.0
2072,1963-09-04,9.3,1,-999.0,0,4.7,11.3,15.2,64.0,20.5,8.8,4.8
2073,1963-09-05,10.0,1,-999.0,0,6.0,12.1,9.6,99.0,14.8,8.8,11.5
2074,1963-09-06,8.5,1,-999.0,0,8.0,12.1,9.4,99.0,13.5,7.6,4.4
2075,1963-09-07,5.1,1,-999.0,0,8.0,11.6,9.4,99.0,11.9,7.4,8.0
2076,1963-09-08,0.0,0,-999.0,0,5.7,13.1,11.6,93.0,16.2,6.4,4.0
2077,1963-09-09,0.0,0,-999.0,0,6.3,11.9,12.0,84.0,15.5,7.4,5.2
2078,1963-09-10,0.0,0,-999.0,0,2.7,10.0,12.6,67.0,19.8,6.5,5.8
2079,1963-09-11,0.0,0,-999.0,0,4.3,11.2,13.5,73.0,21.4,6.8,4.8
2080,1963-09-12,0.0,0,-999.0,0,3.0,9.6,14.4,58.0,20.4,7.2,5.4
2081,1963-09-13,0.0,0,-999.0,0,2.7,9.9,15.0,58.0,21.0,7.4,6.0
2082,1963-09-14,0.0,0,-999.0,0,8.0,13.2,13.3,87.0,17.4,10.8,10.0
2083,1963-09-15,0.0,0,-999.0,0,5.0,11.2,15.2,66.0,21.2,9.2,7.7
2084,1963-09-16,0.0,0,-999.0,0,5.3,12.0,16.4,63.0,23.0,12.0,9.0
2085,1963-09-17,0.0,0,-999.0,0,7.0,13.3,17.2,65.0,23.4,10.4,9.4
2086,1963-09-18,0.0,0,-999.0,0,4.3,12.7,16.0,68.0,23.0,10.6,8.0
2087,1963-09-19,0.0,0,-999.0,0,8.0,11.6,14.3,74.0,17.2,10.6,8.0
2088,1963-09-20,1.7,1,-999.0,0,6.3,12.3,16.1,67.0,21.2,13.4,4.8
2089,1963-09-21,0.0,0,-999.0,0,5.3,13.9,16.2,74.0,21.4,13.4,13.0
2090,1963-09-22,0.0,0,-999.0,0,5.0,12.4,16.0,67.0,22.2,13.2,14.0
2091,1963-09-23,0.3,1,-999.0,0,3.7,12.5,16.2,68.0,23.0,11.3,9.6
2092,1963-09-24,10.4,1,-999.0,0,5.7,15.7,14.2,96.0,16.0,11.4,9.0
2093,1963-09-25,1.5,1,-999.0,0,6.3,11.1,9.1,89.0,14.0,6.3,11.7
2094,1963-09-26,0.0,0,-999.0,0,5.3,9.9,9.6,86.0,11.8,4.0,2.4
2095,1963-09-27,3.2,1,-999.0,0,6.3,12.7,11.2,87.0,16.4,7.4,9.5
2096,1963-09-28,0.0,0,-999.0,0,2.7,10.0,7.8,94.0,11.0,4.5,0.0
2097,1963-09-29,0.0,0,-999.0,0,4.0,10.0,8.8,90.0,11.8,3.2,0.0
2098,1963-09-30,0.0,0,-999.0,0,3.7,10.5,10.8,80.0,15.4,8.2,6.5
2099,1963-10-01,0.0,0,-999.0,0,8.0,8.7,7.9,81.0,10.4,6.8,6.5
2100,1963-10-02,5.3,1,-999.0,0,7.3,9.7,8.0,91.0,10.6,3.2,2.2
2101,1963-10-03,0.0,0,-999.0,0,7.3,10.0,9.5,85.0,12.5,7.2,6.2
2102,1963-10-04,3.1,1,-999.0,0,5.3,10.1,9.8,85.0,13.5,4.8,2.8
2103,1963-10-05,0.2,1,-999.0,0,6.3,7.6,7.5,72.0,10.6,5.2,3.8
2104,1963-10-06,15.7,1,-999.0,0,6.3,9.5,7.8,89.0,10.0,5.6,5.5
2105,1963-10-07,21.5,1,-999.0,0,8.0,10.9,8.3,99.0,11.0,7.6,4.8
2106,1963-10-08,0.0,0,-999.0,0,4.7,7.7,5.8,81.0,12.6,3.2,3.2
2107,1963-10-09,0.0,0,-999.0,0,4.3,8.5,8.3,80.0,14.6,-2.2,-3.2
2108,1963-10-10,0.0,0,-999.0,0,6.3,9.9,9.4,82.0,14.0,6.8,6.0
2109,1963-10-11,0.0,0,-999.0,0,3.0,8.9,9.5,76.0,15.0,5.2,2.2
2110,1963-10-12,0.0,0,-999.0,0,3.3,10.0,11.8,71.0,20.2,3.8,-0.3
2111,1963-10-13,0.0,0,-999.0,0,3.7,10.8,12.4,75.0,18.0,4.2,0.0
2112,1963-10-14,0.0,0,-999.0,0,6.3,8.0,6.4,75.0,10.6,2.9,6.4
2113,1963-10-15,0.0,0,-999.0,0,1.3,6.0,3.2,77.0,10.4,-1.4,-4.8
2114,1963-10-16,0.0,0,-999.0,0,6.3,6.9,5.0,80.0,11.2,-2.6,-5.0
2115,1963-10-17,1.3,1,-999.0,0,3.3,10.5,9.6,83.0,14.5,4.2,-0.5
2116,1963-10-18,0.0,0,-999.0,0,3.7,8.9,8.2,78.0,14.2,5.2,1.5
2117,1963-10-19,0.0,0,-999.0,0,8.0,8.9,5.7,95.0,9.4,2.8,0.5
2118,1963-10-20,0.0,0,-999.0,0,4.3,10.4,9.3,87.0,14.2,1.8,0.5
2119,1963-10-21,0.0,0,-999.0,0,4.7,10.5,10.5,82.0,17.4,5.6,3.2
2120,1963-10-22,0.0,0,-999.0,0,7.0,11.1,11.6,83.0,15.4,4.2,2.5
2121,1963-10-23,0.0,0,-999.0,0,8.0,10.9,10.6,84.0,12.8,9.0,5.8
2122,1963-10-24,0.0,0,-999.0,0,8.0,10.0,7.6,93.0,9.7,5.8,9.0
2123,1963-10-25,0.0,0,-999.0,0,8.0,8.1,4.6,97.0,6.0,3.2,2.6
2124,1963-10-26,0.0,0,-999.0,0,8.0,8.7,5.1,97.0,7.6,3.0,4.5
2125,1963-10-27,0.0,0,-999.0,0,8.0,6.8,1.8,97.0,4.2,0.2,1.8
2126,1963-10-28,0.0,0,-999.0,0,8.0,6.5,0.8,98.0,2.5,0.2,1.0
