MESS_DATUM,"FX","FM","RSK",RSKF,"SDK",SHK_TAG,"NM"," VPM","PM","TMK","UPM","TXK","TNK","TGK"
1907-08-05,-999.0,-999.0,1.6,1,-999.0,0,6.0,16.9,1010.4,16.5,88.0,20.4,14.9,-999.0
1907-08-06,-999.0,-999.0,3.6,1,-999.0,0,5.0,15.7,1006.3,15.3,90.0,17.4,14.4,-999.0
1907-08-07,-999.0,-999.0,4.2,1,-999.0,0,4.0,14.0,1010.6,14.1,89.0,16.6,12.7,-999.0
1907-08-08,-999.0,-999.0,10.0,1,-999.0,0,6.3,15.7,1013.6,15.2,93.0,16.2,13.1,-999.0
1907-08-09,-999.0,-999.0,0.2,1,-999.0,0,8.0,17.6,1010.5,16.1,97.0,17.4,15.3,-999.0
1907-08-10,-999.0,-999.0,1.4,1,-999.0,0,6.7,16.0,1007.0,15.5,90.0,17.5,14.7,-999.0
1907-08-11,-999.0,-999.0,0.0,0,-999.0,0,1.0,15.9,1015.0,16.2,86.0,18.7,14.2,-999.0
1907-08-12,-999.0,-999.0,0.0,0,-999.0,0,5.0,14.4,1016.0,16.3,79.0,19.3,14.4,-999.0
1907-08-13,-999.0,-999.0,0.0,0,-999.0,0,5.0,15.3,1017.0,16.2,84.0,17.8,14.9,-999.0
1907-08-14,-999.0,-999.0,0.1,1,-999.0,0,5.7,17.6,1011.6,17.4,89.0,19.8,15.4,-999.0
1907-08-15,-999.0,-999.0,0.0,0,-999.0,0,6.3,16.1,1002.2,16.3,84.0,20.6,14.4,-999.0
1907-08-16,-999.0,-999.0,0.0,0,-999.0,0,3.7,11.2,1009.9,13.8,71.0,16.0,12.4,-999.0
1907-08-17,-999.0,-999.0,0.4,1,-999.0,0,6.3,14.4,1008.3,15.0,86.0,17.0,11.4,-999.0
1907-08-18,-999.0,-999.0,1.0,1,-999.0,0,6.7,16.8,1009.8,15.4,98.0,16.5,13.9,-999.0
1907-08-19,-999.0,-999.0,3.5,1,-999.0,0,4.3,14.4,1007.0,14.7,86.0,17.6,12.4,-999.0
1907-08-20,-999.0,-999.0,1.0,1,-999.0,0,4.0,11.5,1011.4,13.6,73.0,15.9,11.2,-999.0
1907-08-21,-999.0,-999.0,3.5,1,-999.0,0,6.0,12.4,1018.3,12.9,84.0,13.9,11.0,-999.0
1907-08-22,-999.0,-999.0,2.3,1,-999.0,0,5.0,13.6,1020.3,14.9,81.0,17.0,12.3,-999.0
1907-08-23,-999.0,-999.0,5.6,1,-999.0,0,6.0,13.9,1011.8,13.5,88.0,16.4,11.3,-999.0
1907-08-24,-999.0,-999.0,0.4,1,-999.0,0,5.3,10.4,1016.0,12.4,73.0,13.9,10.4,-999.0
1907-08-25,-999.0,-999.0,1.1,1,-999.0,0,7.0,14.1,1013.7,14.8,85.0,17.1,11.6,-999.0
1907-08-26,-999.0,-999.0,0.0,0,-999.0,0,3.7,11.5,1017.7,12.9,75.0,18.0,11.2,-999.0
1907-08-27,-999.0,-999.0,0.0,0,-999.0,0,4.0,12.4,1016.6,13.5,80.0,16.9,8.4,-999.0
1907-08-28,-999.0,-999.0,0.0,0,-999.0,0,3.7,14.0,1018.5,14.1,85.0,20.1,12.1,-999.0
1907-08-29,-999.0,-999.0,0.0,0,-999.0,0,2.0,14.3,1014.4,16.8,75.0,22.9,10.1,-999.0
1907-08-30,-999.0,-999.0,0.0,1,-999.0,0,4.0,12.4,1019.1,12.7,81.0,17.1,9.9,-999.0
1907-08-31,-999.0,-999.0,0.7,1,-999.0,0,3.0,14.9,1014.4,15.9,84.0,20.8,8.4,-999.0
1907-09-01,-999.0,-999.0,0.0,0,-999.0,0,4.0,9.2,1015.0,12.7,61.0,17.0,11.2,-999.0
1907-09-02,-999.0,-999.0,4.1,1,-999.0,0,7.0,12.5,1009.0,13.9,79.0,17.5,8.9,-999.0
1907-09-03,-999.0,-999.0,4.7,1,-999.0,0,5.3,10.4,1002.2,12.6,69.0,15.6,10.9,-999.0
1907-09-04,-999.0,-999.0,0.6,1,-999.0,0,4.3,9.2,1013.9,10.0,75.0,13.9,7.4,-999.0
1907-09-05,-999.0,-999.0,0.6,1,-999.0,0,6.0,12.0,1014.5,11.8,89.0,13.9,8.3,-999.0
1907-09-06,-999.0,-999.0,3.2,1,-999.0,0,7.3,16.5,1018.3,15.5,95.0,18.6,11.9,-999.0
1907-09-07,-999.0,-999.0,14.6,1,-999.0,0,4.7,16.4,1024.0,15.9,91.0,19.0,14.4,-999.0
1907-09-08,-999.0,-999.0,0.0,0,-999.0,0,3.3,15.1,1029.5,14.2,93.0,17.4,12.5,-999.0
1907-09-09,-999.0,-999.0,0.0,0,-999.0,0,4.3,11.3,1031.6,13.4,73.0,16.3,11.9,-999.0
1907-09-10,-999.0,-999.0,0.0,0,-999.0,0,4.3,10.7,1028.8,12.3,73.0,16.0,10.0,-999.0
1907-09-11,-999.0,-999.0,0.0,0,-999.0,0,0.0,13.3,1026.8,14.1,84.0,18.6,8.9,-999.0
1907-09-12,-999.0,-999.0,0.0,0,-999.0,0,0.0,14.3,1023.3,15.7,79.0,22.6,10.9,-999.0
1907-09-13,-999.0,-999.0,0.0,0,-999.0,0,1.7,16.1,1018.3,17.0,84.0,24.1,11.0,-999.0
1907-09-14,-999.0,-999.0,0.0,0,-999.0,0,6.0,13.7,1017.1,13.4,89.0,17.0,11.7,-999.0
1907-09-15,-999.0,-999.0,0.0,0,-999.0,0,3.7,10.1,1024.9,13.3,67.0,15.9,11.4,-999.0
1907-09-16,-999.0,-999.0,0.0,0,-999.0,0,7.0,11.6,1025.5,13.9,73.0,16.4,11.3,-999.0
1907-09-17,-999.0,-999.0,0.0,0,-999.0,0,6.3,12.3,1023.0,13.0,82.0,14.9,10.7,-999.0
1907-09-18,-999.0,-999.0,0.0,0,-999.0,0,4.3,12.4,1029.1,13.8,80.0,15.4,11.2,-999.0
1907-09-19,-999.0,-999.0,0.0,0,-999.0,0,5.0,15.6,1029.8,15.1,91.0,17.0,13.5,-999.0
1907-09-20,-999.0,-999.0,0.0,0,-999.0,0,5.3,15.2,1028.7,15.0,90.0,17.0,13.1,-999.0
1907-09-21,-999.0,-999.0,0.0,0,-999.0,0,7.0,14.1,1025.9,13.2,93.0,15.5,12.1,-999.0
1907-09-22,-999.0,-999.0,0.0,0,-999.0,0,5.3,8.7,1029.0,10.8,66.0,14.3,8.9,-999.0
1907-09-23,-999.0,-999.0,0.0,0,-999.0,0,2.7,10.4,1024.3,11.1,78.0,14.5,9.1,-999.0
1907-09-24,-999.0,-999.0,0.0,0,-999.0,0,0.3,10.8,1018.2,12.0,78.0,18.0,6.9,-999.0
1907-09-25,-999.0,-999.0,0.0,0,-999.0,0,0.7,13.9,1014.1,13.5,88.0,20.9,8.0,-999.0
1907-09-26,-999.0,-999.0,0.0,0,-999.0,0,0.7,15.6,1011.5,15.5,87.0,21.3,9.8,-999.0
1907-09-27,-999.0,-999.0,0.0,0,-999.0,0,2.0,15.5,1013.4,15.4,88.0,22.4,11.9,-999.0
1907-09-28,-999.0,-999.0,0.0,0,-999.0,0,5.3,14.1,1015.1,13.0,96.0,14.4,10.5,-999.0
1907-09-29,-999.0,-999.0,0.0,0,-999.0,0,1.3,15.2,1010.4,15.4,86.0,21.0,10.9,-999.0
1907-09-30,-999.0,-999.0,0.0,0,-999.0,0,5.3,15.3,1010.5,14.1,94.0,18.4,11.4,-999.0
1907-10-01,-999.0,-999.0,1.8,1,-999.0,0,7.3,15.5,1006.6,14.0,99.0,16.1,10.4,-999.0
1907-10-02,-999.0,-999.0,0.0,1,-999.0,0,5.7,13.5,1003.4,12.2,94.0,15.0,11.1,-999.0
1907-10-03,-999.0,-999.0,0.0,0,-999.0,0,4.7,12.0,1004.6,13.2,81.0,16.5,8.4,-999.0
1907-10-04,-999.0,-999.0,0.0,0,-999.0,0,4.7,13.5,1009.7,12.6,93.0,14.4,11.4,-999.0
1907-10-05,-999.0,-999.0,0.0,0,-999.0,0,3.0,13.5,1016.5,13.1,89.0,17.3,8.6,-999.0
1907-10-06,-999.0,-999.0,8.0,1,-999.0,0,6.3,13.6,1009.6,12.8,94.0,15.5,9.0,-999.0
1907-10-07,-999.0,-999.0,13.5,1,-999.0,0,6.7,14.7,997.3,12.7,99.0,14.7,11.4,-999.0
1907-10-08,-999.0,-999.0,0.0,0,-999.0,0,6.3,13.9,1004.9,12.1,99.0,14.2,9.2,-999.0
1907-10-09,-999.0,-999.0,0.0,0,-999.0,0,4.3,15.6,1009.1,15.2,91.0,18.7,10.8,-999.0
1907-10-10,-999.0,-999.0,0.0,0,-999.0,0,5.0,14.0,1015.6,13.6,89.0,15.6,11.4,-999.0
1907-10-11,-999.0,-999.0,0.0,0,-999.0,0,5.7,12.4,1017.3,12.0,87.0,16.1,8.4,-999.0
1907-10-12,-999.0,-999.0,0.0,0,-999.0,0,2.3,13.3,1018.6,13.0,89.0,16.3,10.5,-999.0
1907-10-13,-999.0,-999.0,2.5,1,-999.0,0,6.3,14.3,1008.9,13.4,93.0,17.0,8.4,-999.0
1907-10-14,-999.0,-999.0,0.0,0,-999.0,0,6.7,14.8,1001.6,14.6,90.0,16.6,11.9,-999.0
1907-10-15,-999.0,-999.0,3.6,1,-999.0,0,5.0,13.5,997.1,12.2,91.0,17.0,10.0,-999.0
1907-10-16,-999.0,-999.0,0.0,0,-999.0,0,5.3,11.9,1001.0,9.9,99.0,11.5,7.0,-999.0
1907-10-17,-999.0,-999.0,0.0,1,-999.0,0,4.3,12.4,997.0,10.1,99.0,12.4,8.5,-999.0
1907-10-18,-999.0,-999.0,0.4,1,-999.0,0,5.3,10.4,1003.1,11.2,79.0,13.5,7.8,-999.0
1907-10-19,-999.0,-999.0,0.2,1,-999.0,0,5.7,11.9,1012.0,11.1,90.0,13.2,9.8,-999.0
1907-10-20,-999.0,-999.0,0.0,0,-999.0,0,5.3,13.9,1014.9,12.6,94.0,17.0,7.9,-999.0
1907-10-21,-999.0,-999.0,4.6,1,-999.0,0,6.0,13.2,1016.5,12.3,91.0,15.2,10.4,-999.0
1907-10-22,-999.0,-999.0,1.2,1,-999.0,0,6.0,13.5,1015.1,11.3,98.0,13.9,9.6,-999.0
1907-10-23,-999.0,-999.0,14.8,1,-999.0,0,7.0,12.4,1014.8,10.7,99.0,12.5,7.4,-999.0
1907-10-24,-999.0,-999.0,6.0,1,-999.0,0,6.7,12.8,1011.9,11.0,97.0,12.2,9.9,-999.0
1907-10-25,-999.0,-999.0,0.0,0,-999.0,0,1.7,9.3,1013.9,8.6,81.0,12.6,6.2,-999.0
1907-10-26,-999.0,-999.0,7.2,1,-999.0,0,7.3,9.6,1011.0,8.4,89.0,10.3,4.2,-999.0
1907-10-27,-999.0,-999.0,1.3,1,-999.0,0,7.7,12.4,1005.3,10.4,99.0,11.5,8.9,-999.0
1907-10-28,-999.0,-999.0,0.0,0,-999.0,0,4.3,9.9,1005.9,7.6,93.0,10.8,6.2,-999.0
1907-10-29,-999.0,-999.0,0.0,0,-999.0,0,6.3,10.0,999.6,8.5,92.0,11.0,3.9,-999.0
1907-10-30,-999.0,-999.0,9.6,1,-999.0,0,6.3,11.9,997.6,10.2,96.0,12.9,8.4,-999.0
1907-10-31,-999.0,-999.0,6.0,1,-999.0,0,6.7,12.0,1008.4,10.4,96.0,12.5,9.8,-999.0
1907-11-01,-999.0,-999.0,0.0,0,-999.0,0,5.0,11.2,1017.7,10.3,88.0,13.7,8.5,-999.0
1907-11-02,-999.0,-999.0,0.0,0,-999.0,0,6.3,9.2,1019.0,7.8,85.0,11.8,5.6,-999.0
1907-11-03,-999.0,-999.0,0.0,0,-999.0,0,2.7,6.7,1016.3,5.4,75.0,8.6,1.9,-999.0
1907-11-04,-999.0,-999.0,0.0,0,-999.0,0,2.7,6.3,1018.3,4.0,77.0,7.5,0.9,-999.0
1907-11-05,-999.0,-999.0,0.0,0,-999.0,0,0.0,6.0,1019.5,2.7,80.0,6.7,-0.6,-999.0
1907-11-06,-999.0,-999.0,0.0,0,-999.0,0,8.0,5.6,1021.5,-0.8,97.0,2.3,-1.5,-999.0
1907-11-07,-999.0,-999.0,0.0,0,-999.0,0,8.0,5.6,1019.9,-0.7,96.0,1.1,-2.3,-999.0
1907-11-08,-999.0,-999.0,0.0,0,-999.0,0,3.0,6.5,1015.9,2.8,87.0,6.9,-1.9,-999.0
1907-11-09,-999.0,-999.0,0.0,0,-999.0,0,4.7,8.3,1013.7,5.7,89.0,10.2,1.1,-999.0
1907-11-10,-999.0,-999.0,0.0,0,-999.0,0,2.7,9.2,1015.0,7.3,91.0,10.1,4.4,-999.0
1907-11-11,-999.0,-999.0,0.0,0,-999.0,0,1.7,8.4,1014.1,5.9,88.0,9.5,3.9,-999.0
1907-11-12,-999.0,-999.0,1.4,1,-999.0,0,8.0,7.6,1007.4,3.7,98.0,6.0,0.0,-999.0
1907-11-13,-999.0,-999.0,6.0,1,-999.0,0,6.0,9.2,997.9,7.2,93.0,9.9,4.7,-999.0
1907-11-14,-999.0,-999.0,0.0,0,-999.0,0,3.0,9.3,1017.4,7.6,87.0,11.0,5.4,-999.0
1907-11-15,-999.0,-999.0,0.2,1,-999.0,0,7.0,8.4,1022.7,5.0,96.0,7.1,1.9,-999.0
1907-11-16,-999.0,-999.0,0.0,0,-999.0,0,8.0,8.9,1023.1,6.0,97.0,6.7,4.2,-999.0
1907-11-17,-999.0,-999.0,1.0,1,-999.0,0,8.0,9.1,1023.3,6.1,98.0,7.0,3.4,-999.0
1907-11-18,-999.0,-999.0,0.9,1,-999.0,0,7.7,8.8,1025.3,6.3,95.0,7.0,4.8,-999.0
1907-11-19,-999.0,-999.0,0.0,0,-999.0,0,7.3,9.6,1025.6,6.7,95.0,9.1,5.4,-999.0
1907-11-20,-999.0,-999.0,0.0,0,-999.0,0,7.7,5.1,1027.0,-1.6,91.0,5.6,-3.4,-999.0
1907-11-21,-999.0,-999.0,0.0,0,-999.0,0,6.0,4.4,1030.4,-2.5,88.0,-1.5,-4.9,-999.0
1907-11-22,-999.0,-999.0,0.0,0,-999.0,0,6.7,4.7,1027.0,-2.4,90.0,-1.3,-3.9,-999.0
1907-11-23,-999.0,-999.0,1.5,7,-999.0,0,3.7,4.7,1013.9,-2.2,89.0,-0.7,-3.3,-999.0
1907-11-24,-999.0,-999.0,2.2,1,-999.0,2,6.0,6.3,1002.8,1.3,92.0,4.2,-2.5,-999.0
1907-11-25,-999.0,-999.0,7.5,1,-999.0,0,7.3,7.3,998.1,2.7,99.0,4.0,0.9,-999.0
1907-11-26,-999.0,-999.0,7.5,1,-999.0,0,5.0,8.0,996.4,5.5,93.0,8.3,2.4,-999.0
1907-11-27,-999.0,-999.0,0.7,1,-999.0,0,4.7,9.6,1000.2,7.4,91.0,9.9,5.9,-999.0
1907-11-28,-999.0,-999.0,0.0,0,-999.0,0,6.7,8.9,1010.8,6.1,96.0,7.0,4.8,-999.0
1907-11-29,-999.0,-999.0,1.3,1,-999.0,0,5.3,8.1,1020.5,6.0,86.0,7.5,4.4,-999.0
1907-11-30,-999.0,-999.0,0.0,0,-999.0,0,5.3,7.3,1027.9,5.0,82.0,7.7,3.0,-999.0
1907-12-01,-999.0,-999.0,0.0,0,-999.0,0,3.0,5.7,1025.7,1.6,79.0,5.4,-0.9,-999.0
1907-12-02,-999.0,-999.0,0.0,0,-999.0,0,6.0,6.0,1012.1,1.4,95.0,3.1,-1.4,-999.0
1907-12-03,-999.0,-999.0,2.6,1,-999.0,0,7.7,8.4,1000.2,5.8,92.0,7.9,1.9,-999.0
1907-12-04,-999.0,-999.0,5.7,1,-999.0,0,7.0,7.1,1000.3,3.6,91.0,6.5,1.9,-999.0
1907-12-05,-999.0,-999.0,2.0,1,-999.0,0,5.7,8.1,988.0,5.0,92.0,6.9,3.4,-999.0
1907-12-06,-999.0,-999.0,2.6,1,-999.0,0,3.3,7.3,1001.5,4.0,90.0,5.5,2.7,-999.0
1907-12-07,-999.0,-999.0,6.8,1,-999.0,0,5.3,6.7,1007.6,2.0,97.0,5.0,-0.1,-999.0
1907-12-08,-999.0,-999.0,7.1,1,-999.0,0,7.7,9.1,986.8,6.4,98.0,8.2,2.9,-999.0
1907-12-09,-999.0,-999.0,4.0,1,-999.0,0,6.7,8.4,994.0,5.7,91.0,8.2,4.9,-999.0
1907-12-10,-999.0,-999.0,3.3,1,-999.0,0,5.0,8.5,994.7,6.0,92.0,7.2,4.5,-999.0
1907-12-11,-999.0,-999.0,0.0,1,-999.0,0,6.7,8.1,1001.2,5.3,91.0,6.4,4.9,-999.0
1907-12-12,-999.0,-999.0,3.1,1,-999.0,0,6.7,7.6,1002.4,4.3,92.0,5.7,2.5,-999.0
1907-12-13,-999.0,-999.0,7.8,1,-999.0,0,7.3,8.0,992.9,4.6,95.0,5.5,3.3,-999.0
1907-12-14,-999.0,-999.0,6.0,8,-999.0,0,5.3,6.9,975.6,2.4,97.0,4.5,-0.1,-999.0
1907-12-15,-999.0,-999.0,0.0,8,-999.0,0,5.3,6.3,1010.0,3.0,81.0,4.7,1.9,-999.0
1907-12-16,-999.0,-999.0,0.0,0,-999.0,0,7.3,4.9,1029.7,1.2,74.0,2.5,0.5,-999.0
1907-12-17,-999.0,-999.0,0.0,0,-999.0,0,5.0,5.2,1032.8,0.0,84.0,1.1,-0.6,-999.0
1907-12-18,-999.0,-999.0,3.4,1,-999.0,0,6.7,6.1,1019.6,1.5,93.0,3.6,-2.4,-999.0
1907-12-19,-999.0,-999.0,8.0,1,-999.0,0,8.0,8.8,1012.4,5.4,100.0,6.1,2.8,-999.0
1907-12-20,-999.0,-999.0,0.0,0,-999.0,0,7.3,9.2,1010.2,5.8,98.0,7.5,5.0,-999.0
1907-12-21,-999.0,-999.0,1.5,1,-999.0,0,6.7,9.1,1005.7,6.9,93.0,7.7,4.5,-999.0
1907-12-22,-999.0,-999.0,0.0,0,-999.0,0,6.7,8.8,1015.4,6.3,93.0,7.6,5.9,-999.0
1907-12-23,-999.0,-999.0,11.3,1,-999.0,0,8.0,8.8,1020.9,5.7,97.0,6.5,5.2,-999.0
1907-12-24,-999.0,-999.0,3.1,1,-999.0,0,2.3,7.9,1026.4,4.8,91.0,7.0,3.0,-999.0
1907-12-25,-999.0,-999.0,0.0,1,-999.0,0,7.0,5.2,1026.7,1.2,80.0,4.4,-0.3,-999.0
1907-12-26,-999.0,-999.0,0.0,1,-999.0,0,6.7,5.7,1021.1,0.4,90.0,2.4,0.0,-999.0
1907-12-27,-999.0,-999.0,0.0,0,-999.0,0,5.0,4.1,1014.3,-3.1,83.0,0.0,-4.4,-999.0
1907-12-28,-999.0,-999.0,0.0,0,-999.0,0,4.0,4.3,1012.4,-2.4,84.0,-0.9,-5.9,-999.0
1907-12-29,-999.0,-999.0,0.0,0,-999.0,0,6.7,4.8,1017.7,-1.4,87.0,-0.8,-1.9,-999.0
1907-12-30,-999.0,-999.0,0.0,0,-999.0,0,5.0,4.8,1022.1,-2.5,91.0,0.4,-3.8,-999.0
1907-12-31,-999.0,-999.0,0.0,0,-999.0,0,0.0,4.0,1019.9,-3.1,83.0,-1.7,-4.9,-999.0
1908-01-01,-999.0,-999.0,0.0,0,-999.0,0,3.0,3.9,1028.5,-3.3,82.0,-0.9,-5.3,-999.0
1908-01-02,-999.0,-999.0,0.0,0,-999.0,0,0.7,3.3,1035.1,-4.3,75.0,-2.6,-5.8,-999.0
1908-01-03,-999.0,-999.0,0.0,0,-999.0,0,0.3,2.7,1030.9,-5.9,69.0,-4.5,-9.8,-999.0
1908-01-04,-999.0,-999.0,0.0,0,-999.0,0,3.7,6.3,1023.1,0.9,95.0,3.5,-4.7,-999.0
1908-01-05,-999.0,-999.0,0.0,0,-999.0,0,4.7,5.3,1026.8,-0.5,90.0,1.1,-1.1,-999.0
1908-01-06,-999.0,-999.0,3.3,1,-999.0,0,7.3,5.9,1010.5,1.1,92.0,4.0,-2.9,-999.0
1908-01-07,-999.0,-999.0,15.4,1,-999.0,0,7.3,7.1,1000.2,2.7,97.0,5.0,0.9,-999.0
1908-01-08,-999.0,-999.0,6.8,1,-999.0,0,7.0,7.2,985.6,2.6,96.0,4.4,1.4,-999.0
1908-01-09,-999.0,-999.0,1.0,1,-999.0,0,7.0,4.7,1001.9,-1.7,85.0,2.4,-2.6,-999.0
1908-01-10,-999.0,-999.0,1.1,7,-999.0,0,4.0,4.1,1023.2,-1.8,78.0,-0.2,-4.4,-999.0
1908-01-11,-999.0,-999.0,0.0,0,-999.0,2,5.7,5.5,1026.8,-0.4,91.0,0.7,-1.9,-999.0
1908-01-12,-999.0,-999.0,0.0,0,-999.0,0,5.0,4.9,1028.1,-1.6,88.0,0.3,-2.4,-999.0
1908-01-13,-999.0,-999.0,0.0,0,-999.0,0,2.0,4.3,1029.2,-2.9,85.0,0.6,-5.3,-999.0
1908-01-14,-999.0,-999.0,0.0,0,-999.0,0,0.7,4.0,1027.1,-2.2,76.0,-0.6,-6.7,-999.0
1908-01-15,-999.0,-999.0,0.0,0,-999.0,0,3.7,4.9,1023.8,0.5,79.0,2.1,-2.2,-999.0
1908-01-16,-999.0,-999.0,7.3,1,-999.0,0,7.3,6.5,1014.5,1.4,97.0,2.7,-0.5,-999.0
1908-01-17,-999.0,-999.0,0.0,0,-999.0,0,7.3,6.9,1016.1,2.0,99.0,4.0,0.9,-999.0
1908-01-18,-999.0,-999.0,0.0,0,-999.0,0,7.0,6.5,1025.0,1.0,95.0,4.5,-0.5,-999.0
1908-01-19,-999.0,-999.0,0.0,0,-999.0,0,7.7,6.1,1027.1,0.3,98.0,1.5,-1.7,-999.0
1908-01-20,-999.0,-999.0,0.0,0,-999.0,0,4.7,6.7,1029.3,2.6,92.0,4.9,-0.3,-999.0
1908-01-21,-999.0,-999.0,0.0,0,-999.0,0,8.0,5.9,1034.8,-0.2,97.0,3.5,-1.0,-999.0
1908-01-22,-999.0,-999.0,0.0,0,-999.0,0,8.0,5.2,1032.9,-2.1,95.0,0.1,-4.0,-999.0
1908-01-23,-999.0,-999.0,0.0,0,-999.0,0,8.0,4.1,1035.6,-3.9,93.0,-3.2,-5.4,-999.0
1908-01-24,-999.0,-999.0,0.0,0,-999.0,0,8.0,4.8,1033.6,-2.6,95.0,-1.7,-3.4,-999.0
1908-01-25,-999.0,-999.0,0.0,0,-999.0,0,8.0,4.7,1026.3,-2.5,95.0,-0.8,-4.7,-999.0
1908-01-26,-999.0,-999.0,6.5,1,-999.0,0,7.0,7.1,1015.0,2.7,99.0,4.9,-0.8,-999.0
1908-01-27,-999.0,-999.0,0.0,0,-999.0,0,6.0,7.5,1000.9,3.9,94.0,5.9,1.4,-999.0
1908-01-28,-999.0,-999.0,3.0,1,-999.0,0,4.7,6.5,991.5,2.5,87.0,5.0,0.8,-999.0
1908-01-29,-999.0,-999.0,0.6,1,-999.0,0,4.7,6.4,1000.8,2.9,85.0,4.5,0.5,-999.0
1908-01-30,-999.0,-999.0,1.1,8,-999.0,0,6.3,6.5,1010.9,2.4,89.0,4.0,1.1,-999.0
1908-01-31,-999.0,-999.0,3.8,8,-999.0,0,5.0,6.5,998.6,2.2,88.0,4.8,0.1,-999.0
1908-02-01,-999.0,-999.0,3.4,7,-999.0,0,3.7,5.1,998.5,1.8,74.0,3.8,-0.1,-999.0
1908-02-02,-999.0,-999.0,0.0,0,-999.0,0,4.0,5.1,1022.0,0.1,80.0,3.1,-1.5,-999.0
1908-02-03,-999.0,-999.0,3.6,8,-999.0,0,5.7,5.2,1015.9,-0.7,91.0,0.6,-2.1,-999.0
1908-02-04,-999.0,-999.0,0.2,8,-999.0,0,7.3,6.8,1019.9,2.4,91.0,4.5,-0.5,-999.0
1908-02-05,-999.0,-999.0,0.0,0,-999.0,0,4.3,6.1,1033.2,1.6,90.0,4.0,-0.4,-999.0
1908-02-06,-999.0,-999.0,0.0,0,-999.0,0,2.0,7.3,1031.7,3.9,91.0,5.5,1.4,-999.0
1908-02-07,-999.0,-999.0,0.0,0,-999.0,0,6.3,7.1,1031.5,4.0,86.0,5.1,3.1,-999.0
1908-02-08,-999.0,-999.0,0.0,0,-999.0,0,6.3,7.1,1018.6,4.1,87.0,5.9,2.7,-999.0
1908-02-09,-999.0,-999.0,0.0,0,-999.0,0,6.0,6.1,1023.1,3.2,78.0,4.6,1.4,-999.0
1908-02-10,-999.0,-999.0,0.0,0,-999.0,0,5.0,6.8,1031.0,3.3,87.0,5.0,1.7,-999.0
1908-02-11,-999.0,-999.0,0.0,0,-999.0,0,7.3,7.6,1028.6,4.3,93.0,5.5,2.1,-999.0
1908-02-12,-999.0,-999.0,0.0,0,-999.0,0,8.0,7.6,1028.6,4.2,92.0,5.1,3.5,-999.0
1908-02-13,-999.0,-999.0,0.0,0,-999.0,0,7.0,7.6,1027.4,4.1,92.0,5.5,3.4,-999.0
1908-02-14,-999.0,-999.0,0.0,0,-999.0,0,7.3,7.1,1021.8,2.6,97.0,5.0,0.4,-999.0
1908-02-15,-999.0,-999.0,5.3,1,-999.0,0,6.7,7.6,1013.6,3.5,95.0,5.9,2.4,-999.0
1908-02-16,-999.0,-999.0,0.0,0,-999.0,0,5.7,7.2,1012.1,4.3,86.0,5.6,2.5,-999.0
1908-02-17,-999.0,-999.0,4.6,1,-999.0,0,7.3,7.1,1008.0,3.0,93.0,4.3,1.5,-999.0
1908-02-18,-999.0,-999.0,3.0,1,-999.0,0,7.0,7.7,993.0,3.9,96.0,5.3,2.4,-999.0
1908-02-19,-999.0,-999.0,2.7,1,-999.0,0,6.0,6.9,1001.9,3.7,87.0,5.0,1.9,-999.0
1908-02-20,-999.0,-999.0,0.0,0,-999.0,0,3.3,7.5,1008.8,3.9,93.0,5.9,1.5,-999.0
1908-02-21,-999.0,-999.0,2.0,1,-999.0,0,7.7,8.4,1006.8,5.1,97.0,6.3,3.5,-999.0
1908-02-22,-999.0,-999.0,3.0,1,-999.0,0,5.7,7.7,999.3,4.5,94.0,6.9,3.1,-999.0
1908-02-23,-999.0,-999.0,0.2,1,-999.0,0,4.7,6.9,997.5,4.6,82.0,6.1,3.9,-999.0
1908-02-24,-999.0,-999.0,0.0,0,-999.0,0,5.0,6.8,993.6,3.4,86.0,5.2,1.9,-999.0
1908-02-25,-999.0,-999.0,3.7,1,-999.0,0,4.7,7.1,1003.4,3.2,91.0,6.3,0.3,-999.0
1908-02-26,-999.0,-999.0,0.0,0,-999.0,0,3.7,6.5,1009.3,3.1,86.0,5.9,1.3,-999.0
1908-02-27,-999.0,-999.0,3.1,8,-999.0,0,4.3,7.2,998.8,3.8,89.0,6.3,2.4,-999.0
1908-02-28,-999.0,-999.0,0.0,0,-999.0,0,5.3,6.7,988.4,1.9,95.0,5.1,0.2,-999.0
1908-02-29,-999.0,-999.0,0.0,1,-999.0,0,4.3,5.9,987.8,0.9,88.0,3.0,-0.4,-999.0
1908-03-01,-999.0,-999.0,3.6,8,-999.0,0,7.0,6.1,995.9,1.5,91.0,3.6,-0.4,-999.0
1908-03-02,-999.0,-999.0,0.0,0,-999.0,0,7.3,6.5,1001.7,1.4,97.0,2.5,0.3,-999.0
1908-03-03,-999.0,-999.0,0.0,0,-999.0,0,1.3,5.9,1010.1,1.7,84.0,6.6,-1.9,-999.0
1908-03-04,-999.0,-999.0,1.8,1,-999.0,0,7.0,6.4,1011.3,1.8,91.0,5.4,-0.5,-999.0
1908-03-05,-999.0,-999.0,0.0,0,-999.0,0,3.7,6.3,1013.0,1.7,91.0,4.4,-0.5,-999.0
1908-03-06,-999.0,-999.0,4.8,1,-999.0,0,7.3,7.1,1004.9,3.9,91.0,6.0,-1.9,-999.0
1908-03-07,-999.0,-999.0,3.0,1,-999.0,0,7.0,7.7,999.4,4.1,94.0,6.1,3.9,-999.0
