,MESS_DATUM,RSK,RSKF,SDK,SHK_TAG,NM,VPM,TMK,UPM,TXK,TNK,TGK
21702,2008-03-09,0.2,6,6.2,0,7.0,6.5,7.7,63.0,11.2,2.3,1.0
21703,2008-03-10,1.9,6,4.2,0,7.0,7.2,8.4,65.0,11.6,5.8,4.6
21704,2008-03-11,15.2,6,0.8,0,7.3,7.4,8.7,65.0,12.4,6.6,5.2
21705,2008-03-12,2.3,6,7.2,0,7.0,7.8,9.3,65.0,12.7,5.5,3.7
21706,2008-03-13,5.3,6,1.8,0,7.7,6.8,6.9,68.0,9.0,4.3,3.5
21707,2008-03-14,6.1,6,0.0,0,8.0,10.0,9.3,85.0,11.6,6.1,5.8
21708,2008-03-15,3.7,6,4.0,0,7.3,10.0,10.9,77.0,15.0,8.0,7.0
21711,2008-03-18,0.0,0,9.1,0,3.7,3.9,4.0,50.0,8.5,0.1,-2.2
21712,2008-03-19,0.6,8,2.5,0,7.3,5.0,2.7,68.0,6.6,-0.3,-1.5
21713,2008-03-20,12.2,8,2.1,0,7.3,5.5,3.0,73.0,6.4,0.6,-0.3
21714,2008-03-21,7.6,8,1.7,0,7.3,6.1,2.9,81.0,6.2,1.4,-0.5
21715,2008-03-22,1.5,8,3.8,0,7.3,5.8,3.5,75.0,7.6,1.6,0.9
21716,2008-03-23,0.2,7,0.0,0,7.7,4.5,-0.1,75.0,1.9,-2.7,-4.6
21717,2008-03-24,1.9,8,3.6,0,5.0,4.6,-0.4,77.0,3.7,-4.5,-6.0
21718,2008-03-25,0.9,7,6.1,3,7.0,4.8,1.2,73.0,4.8,-0.6,-1.8
21719,2008-03-26,0.4,6,0.4,0,7.7,5.8,4.2,70.0,7.7,-0.2,-2.3
21720,2008-03-27,0.9,6,0.1,0,7.7,6.9,4.8,81.0,8.1,3.1,2.2
21721,2008-03-28,3.2,6,6.7,0,7.0,6.2,7.6,62.0,12.3,2.8,1.3
21722,2008-03-29,0.0,0,6.4,0,6.7,6.2,9.2,55.0,14.0,5.1,1.6
21723,2008-03-30,0.0,0,8.3,0,5.0,6.0,12.3,45.0,21.6,3.5,0.2
21724,2008-03-31,0.0,0,0.9,0,7.3,7.9,10.2,64.0,13.2,8.4,7.0
21725,2008-04-01,0.0,0,9.5,0,6.0,7.0,11.7,53.0,17.3,4.5,2.9
21726,2008-04-02,0.6,6,0.7,0,7.3,7.5,9.6,62.0,11.1,7.5,5.6
21727,2008-04-03,0.7,6,0.8,0,7.3,6.6,7.5,64.0,10.4,5.2,2.2
21728,2008-04-04,1.1,6,0.9,0,7.3,6.6,8.2,61.0,11.3,5.2,4.9
21729,2008-04-05,8.3,6,0.5,0,7.3,8.2,7.5,79.0,11.5,4.8,3.7
21730,2008-04-06,10.6,8,1.9,0,7.3,6.5,3.8,81.0,7.0,0.7,0.2
21731,2008-04-07,0.1,8,0.1,0,7.7,5.4,1.6,79.0,3.5,-1.1,-2.9
21732,2008-04-08,1.3,6,6.8,0,4.0,5.2,4.2,65.0,9.5,-1.5,-3.3
21733,2008-04-09,11.2,6,0.0,0,8.0,7.5,5.3,84.0,6.3,4.0,4.0
21734,2008-04-10,1.8,6,0.0,0,8.0,8.1,6.3,85.0,8.0,5.0,5.2
21735,2008-04-11,9.5,6,0.0,0,8.0,8.8,7.2,87.0,10.0,3.3,1.8
21736,2008-04-12,0.0,0,6.7,0,5.3,7.1,8.5,66.0,14.2,2.9,0.7
21737,2008-04-13,4.3,6,5.8,0,7.0,8.0,9.3,69.0,15.3,5.3,3.0
21738,2008-04-14,5.9,6,1.6,0,7.0,7.9,7.7,76.0,10.1,5.6,5.2
21739,2008-04-15,5.8,8,1.9,0,7.3,7.4,6.2,79.0,9.9,4.2,3.7
21740,2008-04-16,1.5,6,2.6,0,6.7,6.7,4.8,78.0,9.6,2.6,1.9
21741,2008-04-17,0.0,0,2.6,0,7.3,6.3,5.1,73.0,8.3,2.7,2.2
21742,2008-04-18,0.6,6,8.3,0,6.3,7.1,9.9,58.0,15.0,5.9,5.1
21743,2008-04-19,0.5,6,0.3,0,7.7,9.0,9.5,76.0,13.5,6.6,4.6
21744,2008-04-20,0.0,0,4.4,0,7.0,10.0,11.0,77.0,16.5,7.0,7.3
21745,2008-04-21,3.6,6,0.6,0,8.0,10.0,11.2,75.0,13.6,8.6,7.0
21746,2008-04-22,1.1,6,0.0,0,8.0,9.9,10.7,77.0,12.6,9.3,8.6
21747,2008-04-23,0.0,6,10.2,0,5.3,9.3,12.4,66.0,17.1,7.8,6.0
21748,2008-04-24,0.5,6,7.9,0,7.0,8.7,14.0,57.0,18.2,10.4,9.8
21749,2008-04-25,0.0,0,9.8,0,7.0,7.9,12.8,55.0,17.2,8.0,6.1
21750,2008-04-26,0.0,0,11.8,0,1.3,7.6,13.5,51.0,18.5,6.9,4.8
21751,2008-04-27,0.0,0,11.6,0,3.7,7.5,15.0,45.0,20.6,9.4,7.5
21752,2008-04-28,3.8,6,4.9,0,7.0,10.2,14.0,65.0,19.4,9.8,8.2
21753,2008-04-29,0.0,0,5.9,0,3.0,7.9,11.7,59.0,16.1,7.0,5.2
21754,2008-04-30,1.1,6,4.7,0,5.0,8.5,11.0,66.0,18.4,6.0,3.8
21755,2008-05-01,0.1,6,8.1,0,6.7,7.6,11.3,59.0,16.8,5.6,3.0
21756,2008-05-02,0.0,0,9.0,0,5.3,8.2,13.6,55.0,18.8,8.5,6.6
21757,2008-05-03,0.0,0,13.0,0,1.7,8.1,14.8,49.0,19.9,8.0,5.4
21758,2008-05-04,0.0,0,12.9,0,1.0,7.5,15.3,44.0,20.4,10.5,8.4
21759,2008-05-05,0.0,0,12.4,0,1.0,7.5,14.9,45.0,20.3,10.1,7.6
21760,2008-05-06,0.0,0,12.4,0,1.3,10.0,16.7,55.0,22.4,11.1,9.1
21761,2008-05-07,0.0,0,13.0,0,1.0,8.8,16.8,47.0,21.7,11.7,9.8
21762,2008-05-08,0.0,0,13.2,0,0.3,7.6,17.6,39.0,23.2,11.4,8.9
21763,2008-05-09,0.0,0,13.3,0,0.3,8.0,19.1,38.0,25.2,12.5,9.6
21764,2008-05-10,0.0,0,13.4,0,0.3,8.1,19.6,36.0,25.1,14.5,11.7
21765,2008-05-11,0.0,0,13.4,0,1.3,8.1,18.9,38.0,23.9,13.6,11.1
21766,2008-05-12,0.0,0,13.5,0,0.7,7.6,19.3,35.0,24.5,14.3,11.6
21767,2008-05-13,0.0,0,13.4,0,1.3,7.9,20.3,35.0,25.4,14.7,11.3
21768,2008-05-14,0.0,0,13.1,0,2.0,9.2,20.4,40.0,26.3,15.5,12.8
21769,2008-05-15,0.4,6,7.4,0,7.3,11.4,18.3,55.0,23.6,13.1,11.3
21770,2008-05-16,0.0,0,3.8,0,7.3,12.2,18.3,60.0,23.4,13.8,13.0
21771,2008-05-17,3.0,6,1.7,0,7.3,12.7,16.5,68.0,20.4,12.5,11.0
21772,2008-05-18,5.6,6,4.8,0,7.3,11.8,13.6,77.0,18.0,10.2,8.4
21773,2008-05-19,0.4,6,0.7,0,7.7,10.0,13.0,68.0,15.9,10.3,9.4
21774,2008-05-20,0.0,0,8.3,0,6.7,7.8,14.3,49.0,18.0,10.3,8.5
21775,2008-05-21,0.0,0,4.7,0,5.7,8.3,13.8,53.0,16.9,10.2,8.4
21776,2008-05-22,0.0,6,0.2,0,7.7,10.5,13.4,68.0,16.8,11.2,10.6
21777,2008-05-23,0.0,0,10.0,0,4.0,10.0,16.2,55.0,20.2,11.9,10.6
21778,2008-05-24,2.7,6,2.7,0,7.3,12.2,16.1,67.0,22.4,12.7,11.0
21779,2008-05-25,0.0,0,9.4,0,4.0,13.6,19.8,61.0,25.2,13.8,13.3
21780,2008-05-26,0.2,6,4.6,0,6.0,15.1,21.2,60.0,24.9,18.5,17.6
21781,2008-05-27,0.0,0,4.8,0,7.0,17.1,22.9,62.0,27.3,17.6,17.0
21782,2008-05-28,0.0,0,8.8,0,5.7,14.6,23.2,52.0,26.9,20.2,18.1
21783,2008-05-29,11.6,8,7.5,0,6.3,18.0,23.5,63.0,28.3,16.4,16.2
21784,2008-05-30,2.6,6,7.5,0,7.0,17.0,19.7,75.0,26.5,16.0,15.0
21785,2008-05-31,0.0,0,4.3,0,6.0,15.6,18.7,74.0,24.3,14.6,13.4
21786,2008-06-01,0.0,0,7.1,0,6.0,15.6,19.7,69.0,24.7,13.3,12.6
21787,2008-06-02,11.1,6,9.3,0,6.0,16.5,21.8,64.0,29.4,16.0,15.7
21788,2008-06-03,0.0,0,5.0,0,7.0,14.1,18.8,67.0,24.2,14.0,13.3
21789,2008-06-04,1.7,6,7.2,0,6.7,13.9,18.2,67.0,22.5,15.4,14.3
21790,2008-06-05,3.9,6,0.0,0,8.0,16.2,17.3,82.0,20.2,14.9,14.1
21791,2008-06-06,1.1,6,2.8,0,7.3,15.7,17.3,80.0,22.9,14.6,14.3
21792,2008-06-07,0.1,6,3.9,0,7.3,14.5,16.2,79.0,20.6,14.2,14.1
21793,2008-06-08,0.1,6,7.5,0,6.7,14.6,18.4,70.0,24.1,13.7,13.2
21794,2008-06-09,0.7,6,11.3,0,3.3,14.1,19.8,61.0,25.5,13.5,11.2
21795,2008-06-10,25.5,6,14.1,0,2.7,14.2,21.7,57.0,27.5,15.2,13.2
21796,2008-06-11,0.0,0,3.2,0,7.0,13.1,18.2,63.0,23.2,14.2,13.2
21797,2008-06-12,2.8,6,7.4,0,4.3,10.0,14.8,61.0,21.1,9.9,8.9
21798,2008-06-13,0.0,0,5.5,0,5.7,8.9,12.3,64.0,16.8,8.1,7.0
21799,2008-06-14,0.0,0,5.8,0,6.7,8.5,13.7,56.0,19.0,8.4,6.3
21800,2008-06-15,3.0,6,2.3,0,7.0,10.9,12.7,74.0,16.5,9.7,8.5
21801,2008-06-16,0.0,0,4.0,0,7.0,10.9,13.6,71.0,17.8,10.3,9.7
21802,2008-06-17,0.0,0,0.2,0,7.3,11.9,14.6,72.0,17.2,10.9,9.4
21803,2008-06-18,0.0,0,11.7,0,4.0,10.2,18.7,51.0,24.7,10.7,9.1
21804,2008-06-19,0.5,6,9.2,0,3.7,11.4,19.8,51.0,25.3,12.3,10.9
21805,2008-06-20,0.0,0,2.8,0,7.0,14.1,18.7,66.0,23.9,14.7,13.3
21806,2008-06-21,0.0,0,11.4,0,2.0,14.5,21.8,57.0,27.7,14.8,13.0
21807,2008-06-22,3.7,6,7.2,0,4.7,18.8,24.2,62.0,30.6,17.2,14.9
21808,2008-06-23,0.3,6,5.4,0,7.0,17.1,22.4,64.0,26.4,17.6,16.0
21809,2008-06-24,0.1,6,9.1,0,5.0,15.4,21.6,59.0,28.3,15.5,14.5
21810,2008-06-25,0.2,6,7.5,0,5.0,18.7,22.3,69.0,28.8,16.2,14.5
21811,2008-06-26,0.0,0,13.0,0,4.7,13.1,20.1,57.0,24.5,14.2,12.4
21812,2008-06-27,0.0,0,4.9,0,3.7,12.4,19.8,55.0,24.1,15.3,14.2
21813,2008-06-28,0.0,0,3.5,0,6.7,14.9,20.3,63.0,25.3,14.6,13.2
21814,2008-06-29,0.0,0,11.0,0,5.3,15.2,22.6,57.0,27.6,17.0,16.8
21815,2008-06-30,0.0,0,10.5,0,5.0,13.2,21.5,53.0,26.7,16.3,14.5
21816,2008-07-01,0.0,0,14.3,0,2.0,13.9,23.9,48.0,30.7,15.1,12.7
21817,2008-07-02,1.1,6,13.6,0,1.3,16.0,26.3,49.0,32.6,19.1,17.0
21818,2008-07-03,6.2,6,0.1,0,7.3,17.2,18.4,81.0,21.6,14.2,13.0
21819,2008-07-04,0.0,0,10.4,0,2.0,11.3,17.8,58.0,22.7,13.3,12.2
21820,2008-07-05,0.0,0,12.1,0,1.0,11.2,20.0,50.0,26.4,11.5,9.5
21821,2008-07-06,2.8,6,0.6,0,7.0,15.0,18.7,70.0,22.8,12.9,11.7
21822,2008-07-07,0.7,6,3.5,0,6.3,11.4,17.3,60.0,21.7,12.6,11.6
21823,2008-07-08,1.6,6,3.6,0,7.0,11.9,16.3,64.0,20.5,13.8,12.5
21824,2008-07-09,0.0,0,4.3,0,7.0,12.5,17.8,63.0,22.7,12.3,11.1
21825,2008-07-10,0.9,6,12.7,0,1.3,13.8,22.6,53.0,29.5,14.0,11.9
21826,2008-07-11,5.2,6,5.1,0,6.3,16.6,19.5,73.0,25.0,16.3,15.2
21827,2008-07-12,0.0,6,6.2,0,3.3,12.6,18.3,61.0,22.9,14.3,13.3
21828,2008-07-13,0.0,0,3.4,0,7.0,11.8,17.0,62.0,21.8,13.3,11.4
21829,2008-07-14,0.0,0,6.7,0,5.3,9.8,18.2,48.0,23.0,13.2,11.3
21830,2008-07-15,0.0,0,13.6,0,1.3,11.1,20.1,49.0,26.4,11.3,9.1
21831,2008-07-16,0.9,6,7.0,0,6.7,13.8,20.4,59.0,25.8,14.6,13.0
21832,2008-07-17,2.2,6,0.2,0,8.0,14.2,16.0,78.0,19.1,14.4,14.4
21833,2008-07-18,0.0,0,3.2,0,7.0,12.5,18.0,62.0,21.9,14.4,13.7
21834,2008-07-19,6.4,6,3.7,0,7.0,14.6,19.2,66.0,24.5,14.9,13.7
21835,2008-07-20,0.0,0,11.3,0,4.7,11.5,17.5,59.0,22.8,12.9,11.7
21836,2008-07-21,0.6,6,2.2,0,7.0,9.7,14.1,62.0,19.5,10.9,9.4
21837,2008-07-22,0.0,0,2.3,0,7.0,11.3,13.9,71.0,18.2,11.1,9.2
21838,2008-07-23,0.0,0,11.5,0,3.7,11.2,17.8,57.0,23.7,11.2,9.5
21839,2008-07-24,0.0,0,13.0,0,1.3,11.2,20.7,47.0,26.1,15.0,13.0
21840,2008-07-25,0.0,0,13.0,0,1.3,14.1,22.6,52.0,28.6,16.7,15.2
21841,2008-07-26,0.0,6,8.8,0,4.0,16.1,23.6,57.0,30.7,18.3,15.8
21842,2008-07-27,0.5,6,5.0,0,6.7,17.1,23.4,61.0,30.1,18.5,16.6
21843,2008-07-28,0.6,6,11.5,0,3.0,19.1,24.2,65.0,31.4,18.4,17.7
21844,2008-07-29,0.0,0,6.3,0,4.0,18.3,23.8,64.0,29.7,19.5,17.8
21845,2008-07-30,15.7,6,9.2,0,4.3,18.0,23.7,64.0,31.2,17.9,16.9
21846,2008-07-31,0.0,0,12.1,0,3.0,18.6,24.0,64.0,31.6,18.2,17.3
21847,2008-08-01,0.2,6,1.1,0,7.0,18.0,21.9,68.0,25.7,17.4,16.7
21848,2008-08-02,0.0,0,7.3,0,6.7,14.8,20.8,62.0,26.1,15.2,13.9
21849,2008-08-03,0.1,6,3.7,0,6.0,17.2,21.2,69.0,25.5,17.8,16.9
21850,2008-08-04,19.4,6,4.7,0,5.7,17.3,19.6,76.0,22.0,16.1,15.5
21851,2008-08-05,0.0,0,9.8,0,6.0,13.5,19.7,61.0,25.1,15.6,14.5
21852,2008-08-06,0.0,0,13.0,0,1.3,15.3,22.3,58.0,28.6,14.1,13.2
21853,2008-08-07,1.0,6,10.0,0,5.3,17.0,23.2,61.0,29.1,17.7,16.0
21854,2008-08-08,2.9,6,1.4,0,7.0,15.3,17.5,76.0,21.2,15.8,14.8
21855,2008-08-09,0.0,0,4.4,0,5.3,14.3,18.0,71.0,22.7,14.7,13.1
21856,2008-08-10,0.2,6,4.3,0,5.7,14.2,19.6,63.0,25.4,13.4,12.5
21857,2008-08-11,20.3,6,5.5,0,7.3,16.5,19.5,74.0,25.4,15.8,14.8
21858,2008-08-12,4.8,6,0.0,0,7.7,17.4,17.5,87.0,18.7,15.7,14.8
21859,2008-08-13,0.0,0,10.5,0,2.0,12.1,18.7,57.0,22.7,15.3,13.3
21860,2008-08-14,3.9,6,8.2,0,6.7,12.0,18.0,60.0,22.8,12.0,10.8
21861,2008-08-15,0.1,6,2.6,0,7.3,13.5,15.4,78.0,19.0,12.1,10.6
21862,2008-08-16,0.0,0,12.1,0,2.0,11.7,16.5,65.0,21.9,9.7,8.6
21863,2008-08-17,0.0,0,10.0,0,3.7,12.6,18.0,62.0,24.0,11.4,9.9
21864,2008-08-18,0.0,0,9.3,0,4.7,14.9,20.4,64.0,26.6,14.2,12.8
21865,2008-08-19,7.7,6,0.0,0,7.3,15.3,17.5,77.0,23.4,13.6,12.3
21866,2008-08-20,0.0,0,2.7,0,6.3,13.2,17.1,68.0,20.7,14.3,12.7
21867,2008-08-21,0.0,0,7.3,0,6.7,13.1,17.7,66.0,22.4,12.4,10.7
21868,2008-08-22,5.9,6,4.7,0,5.3,14.3,16.5,76.0,21.5,11.8,10.5
21869,2008-08-23,0.0,0,4.3,0,5.7,12.7,15.4,73.0,19.3,12.4,10.3
21870,2008-08-24,0.4,6,7.3,0,5.0,12.0,15.7,68.0,20.8,9.7,8.0
21871,2008-08-25,0.0,0,4.3,0,6.7,14.5,17.8,72.0,22.6,13.8,12.7
21872,2008-08-26,0.0,0,7.6,0,3.7,14.3,18.4,69.0,24.1,12.9,11.6
21873,2008-08-27,0.0,0,10.4,0,3.0,15.2,20.1,66.0,26.1,14.0,12.1
21874,2008-08-28,0.0,0,3.4,0,7.0,13.6,17.0,71.0,21.5,14.4,12.8
21875,2008-08-29,0.0,0,2.8,0,6.3,13.6,17.7,68.0,21.8,14.0,13.0
21876,2008-08-30,0.0,0,11.4,0,1.0,14.3,20.0,63.0,25.8,14.5,13.1
21877,2008-08-31,26.5,6,10.9,0,2.0,15.9,21.0,64.0,27.0,15.6,14.2
21878,2008-09-01,0.0,0,4.6,0,7.0,16.6,19.4,74.0,22.9,16.2,15.0
21879,2008-09-02,0.0,0,10.2,0,3.0,14.0,19.0,65.0,23.2,13.0,11.4
21880,2008-09-03,7.0,6,1.5,0,6.7,14.0,16.0,77.0,19.8,12.2,11.8
21881,2008-09-04,1.6,6,1.4,0,7.0,13.1,13.6,84.0,17.0,11.8,11.3
21882,2008-09-05,0.1,6,1.6,0,7.3,15.8,17.1,81.0,22.5,12.3,11.7
21883,2008-09-06,2.5,6,0.2,0,7.3,15.3,17.1,78.0,19.0,14.6,14.2
21884,2008-09-07,0.0,0,3.7,0,5.3,12.8,16.3,70.0,20.4,13.1,11.9
21885,2008-09-08,0.0,0,6.8,0,3.7,12.6,16.4,69.0,22.0,12.0,10.5
21886,2008-09-09,0.0,0,10.8,0,1.3,12.7,17.6,65.0,24.8,11.3,9.2
21887,2008-09-10,1.3,6,0.6,0,7.0,16.7,18.7,77.0,22.2,14.7,13.5
21888,2008-09-11,0.1,6,6.0,0,5.3,18.2,19.4,81.0,23.2,14.4,12.7
21889,2008-09-12,1.7,6,0.0,0,8.0,15.4,16.5,81.0,19.8,12.7,11.3
21890,2008-09-13,12.3,6,0.0,0,8.0,12.2,13.0,81.0,14.1,10.0,8.3
21891,2008-09-14,0.1,6,5.8,0,5.0,7.9,11.0,60.0,14.9,7.6,5.9
21892,2008-09-15,0.0,0,5.6,0,5.3,8.4,9.6,71.0,13.8,5.6,3.6
21893,2008-09-16,0.0,0,2.0,0,7.0,8.9,10.6,70.0,14.9,6.5,5.0
21894,2008-09-17,0.0,0,9.9,0,4.0,6.8,8.1,63.0,11.9,4.7,3.4
21895,2008-09-18,0.0,0,5.1,0,7.0,7.6,9.5,64.0,13.9,5.1,4.2
21896,2008-09-19,0.0,0,10.3,0,3.0,7.8,11.9,57.0,17.0,7.4,5.9
21897,2008-09-20,0.0,0,6.9,0,4.7,7.3,11.1,56.0,15.1,7.9,6.1
21898,2008-09-21,0.0,6,3.8,0,7.3,8.9,11.4,66.0,15.4,8.1,7.0
21899,2008-09-22,0.5,6,1.3,0,7.3,9.7,10.6,76.0,14.8,7.2,5.4
21900,2008-09-23,1.4,6,2.7,0,7.0,10.1,10.7,79.0,15.1,6.1,4.2
21901,2008-09-24,0.0,0,1.8,0,7.3,11.0,12.1,78.0,15.3,9.4,8.3
21902,2008-09-25,0.9,6,0.8,0,7.0,10.5,12.0,75.0,13.7,9.7,8.1
21903,2008-09-26,0.0,0,9.8,0,2.0,8.5,12.1,62.0,16.9,8.5,7.0
21904,2008-09-27,0.0,0,10.1,0,2.0,8.8,12.1,63.0,17.2,8.2,6.5
21905,2008-09-28,0.0,0,10.2,0,1.3,8.7,12.0,63.0,17.9,6.2,4.3
21906,2008-09-29,0.2,6,3.3,0,7.0,9.6,11.7,70.0,17.5,5.7,4.0
21907,2008-09-30,2.3,6,0.0,0,8.0,9.7,10.5,77.0,13.0,6.9,5.8
21908,2008-10-01,5.3,6,0.2,0,7.7,11.2,12.2,79.0,14.4,10.8,9.8
21909,2008-10-02,2.8,6,4.7,0,7.0,9.2,10.4,74.0,15.0,6.1,5.0
21910,2008-10-03,4.4,6,2.7,0,7.3,8.4,8.1,78.0,12.4,6.3,5.5
21911,2008-10-04,0.0,0,4.1,0,7.0,7.7,8.2,71.0,12.7,4.9,3.2
21912,2008-10-05,5.1,6,5.8,0,5.0,7.9,9.9,66.0,14.9,4.6,3.7
21913,2008-10-06,0.1,6,2.2,0,7.3,12.2,14.0,76.0,17.4,11.0,10.2
21914,2008-10-07,0.0,0,4.7,0,7.0,13.3,15.1,78.0,20.0,12.1,10.9
21915,2008-10-08,0.0,0,0.4,0,7.0,13.4,15.0,79.0,18.7,11.6,9.9
21916,2008-10-09,0.0,0,0.0,0,8.0,12.0,13.6,77.0,15.0,12.6,11.7
21917,2008-10-10,0.0,0,3.2,0,7.0,12.4,13.7,79.0,17.3,11.6,9.3
21918,2008-10-11,0.0,0,4.4,0,5.3,12.2,12.4,85.0,17.4,9.1,7.5
21919,2008-10-12,0.0,0,3.5,0,6.7,12.4,12.8,84.0,19.9,7.9,6.6
21920,2008-10-13,0.0,0,1.3,0,7.3,13.0,14.2,80.0,20.4,8.3,7.2
21921,2008-10-14,0.0,0,1.7,0,7.0,12.8,15.2,74.0,17.4,12.0,10.6
21922,2008-10-15,6.6,6,1.1,0,7.3,12.5,14.3,77.0,16.9,11.2,9.7
21923,2008-10-16,4.7,6,0.2,0,7.7,11.4,11.5,83.0,14.7,6.1,4.2
21924,2008-10-17,0.0,0,8.1,0,1.7,7.8,7.6,75.0,12.8,3.4,1.9
21925,2008-10-18,0.0,0,9.2,0,1.3,7.4,7.6,72.0,13.0,2.0,0.0
21926,2008-10-19,0.0,0,8.6,0,2.0,7.4,8.7,67.0,14.5,2.3,0.7
21927,2008-10-20,0.0,0,6.2,0,2.3,10.5,11.9,74.0,18.8,2.5,0.9
21928,2008-10-21,7.2,6,0.6,0,6.7,12.3,14.5,75.0,19.7,8.5,8.2
21929,2008-10-22,3.3,6,0.0,0,8.0,8.8,7.5,84.0,8.6,5.8,3.9
21930,2008-10-23,0.0,0,7.9,0,4.0,7.6,6.8,77.0,10.9,1.9,0.3
21931,2008-10-24,0.2,6,4.4,0,6.7,8.1,8.1,75.0,12.5,5.1,3.0
21932,2008-10-25,0.0,0,8.3,0,3.3,8.6,9.4,74.0,14.0,5.5,2.8
21933,2008-10-26,0.4,6,4.2,0,5.0,8.0,8.9,71.0,14.0,2.3,0.4
21934,2008-10-27,4.2,6,0.0,0,8.0,9.5,10.2,77.0,13.8,7.9,7.5
21935,2008-10-28,1.6,6,0.0,0,8.0,8.9,7.5,86.0,9.9,6.2,5.7
21936,2008-10-29,7.3,6,0.1,0,7.7,7.6,6.1,81.0,7.5,4.1,4.0
21937,2008-10-30,1.5,6,0.0,0,8.0,6.8,3.9,85.0,5.4,2.5,2.2
21938,2008-10-31,2.7,6,0.1,0,7.7,7.8,5.6,85.0,8.0,3.7,3.5
21939,2008-11-01,0.0,0,0.5,0,7.7,8.5,7.0,84.0,8.9,4.6,2.3
21940,2008-11-02,0.0,0,1.3,0,7.7,9.6,8.9,84.0,11.4,6.4,5.1
21941,2008-11-03,0.7,6,3.3,0,5.7,10.2,10.2,82.0,14.2,8.3,6.0
21942,2008-11-04,0.0,0,3.6,0,7.7,10.4,11.5,77.0,14.0,8.0,6.8
21943,2008-11-05,0.0,0,1.6,0,7.0,9.7,9.8,80.0,12.3,7.3,4.2
21944,2008-11-06,0.0,0,0.0,0,7.7,9.6,9.6,80.0,11.2,6.5,4.4
21945,2008-11-07,0.0,0,2.8,0,6.0,9.5,9.7,79.0,13.5,5.8,3.4
21946,2008-11-08,0.0,0,7.1,0,2.3,8.8,9.6,74.0,14.1,5.2,1.6
21947,2008-11-09,2.2,6,0.0,0,7.7,9.8,10.2,78.0,12.9,5.0,1.6
21948,2008-11-10,0.0,0,3.4,0,6.7,10.2,13.7,65.0,16.9,10.9,9.5
21949,2008-11-11,1.5,6,0.0,0,7.0,8.6,10.9,66.0,14.3,6.2,4.1
21950,2008-11-12,1.7,6,0.1,0,7.0,8.1,7.3,80.0,10.8,5.0,2.7
21951,2008-11-13,0.0,0,0.1,0,7.0,7.4,6.5,76.0,9.0,2.2,-1.4
21952,2008-11-14,0.0,0,8.0,0,2.0,6.5,4.7,76.0,8.7,-0.5,-3.5
21953,2008-11-15,0.3,6,0.0,0,7.7,8.0,7.1,79.0,9.0,4.7,3.6
21954,2008-11-16,2.4,6,0.0,0,7.7,9.9,8.8,87.0,11.1,6.1,3.5
21955,2008-11-17,0.0,0,7.3,0,4.0,6.1,5.0,70.0,7.7,1.8,-0.6
21956,2008-11-18,0.6,6,0.9,0,7.3,7.0,4.9,80.0,7.8,1.6,-0.7
21957,2008-11-19,0.0,0,2.2,0,6.7,8.1,7.9,77.0,10.2,6.0,3.3
21958,2008-11-20,7.7,6,0.0,0,8.0,8.5,8.3,77.0,9.4,6.7,4.7
21959,2008-11-21,8.8,8,0.6,0,7.3,7.1,5.6,77.0,8.6,0.9,-1.5
21960,2008-11-22,0.1,7,3.2,0,5.3,4.9,1.1,75.0,3.3,-1.2,-4.2
21961,2008-11-23,5.5,8,0.2,0,7.7,4.7,-0.1,78.0,1.8,-2.0,-5.5
21962,2008-11-24,0.3,8,2.1,3,7.0,6.1,2.0,86.0,4.6,0.7,-1.6
21963,2008-11-25,0.1,6,1.0,0,5.3,4.9,0.3,79.0,2.2,-2.7,-5.3
21964,2008-11-26,0.0,0,6.2,0,4.7,5.6,2.2,80.0,6.3,0.4,-1.0
21965,2008-11-27,0.0,0,6.4,0,3.7,5.4,1.3,81.0,5.4,-2.2,-5.2
21966,2008-11-28,0.0,0,2.9,0,5.3,4.7,-1.0,83.0,1.1,-4.3,-6.0
21967,2008-11-29,0.2,8,7.1,0,4.7,5.2,1.5,76.0,5.1,-0.8,-2.0
21968,2008-11-30,0.2,8,3.8,0,5.0,5.6,2.6,76.0,5.9,-0.5,-2.1
21969,2008-12-01,0.6,6,0.1,0,7.7,5.8,3.1,75.0,5.3,0.1,-1.9
21970,2008-12-02,0.9,6,0.8,0,7.3,6.0,3.1,78.0,4.7,1.2,-0.4
21971,2008-12-03,10.3,8,0.0,0,7.7,6.0,2.9,80.0,4.8,0.5,-0.9
21972,2008-12-04,14.1,6,0.0,0,7.7,7.2,4.6,85.0,6.5,2.0,1.3
21973,2008-12-05,16.0,6,0.8,0,7.3,7.6,5.5,84.0,7.0,4.0,3.5
21974,2008-12-06,5.5,6,0.0,0,7.3,7.1,4.8,82.0,5.7,4.1,2.7
21975,2008-12-07,0.0,0,0.0,0,7.3,6.7,4.3,81.0,5.9,0.3,-2.1
21976,2008-12-08,0.0,0,3.1,0,6.3,5.2,-0.7,89.0,1.8,-2.0,-3.9
21977,2008-12-09,0.6,6,0.0,0,7.3,5.7,0.8,88.0,3.3,-1.4,-1.4
21978,2008-12-10,0.2,6,0.0,0,8.0,5.7,1.4,85.0,2.3,0.5,0.0
21979,2008-12-11,0.5,6,0.0,0,8.0,5.7,1.3,85.0,2.5,0.1,-1.2
21980,2008-12-12,0.0,0,2.3,0,6.7,4.9,0.0,81.0,1.1,-1.1,-2.4
