Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;5_Merkmal_Code;5_Merkmal_Label;5_Auspraegung_Code;5_Auspraegung_Label;UMS002__Umsatz__2015=100
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT03;März;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-55;Beherbergung;90,7
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT03;März;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-551;Hotels, Gasthöfe und Pensionen;91,6
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT03;März;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;76,0
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT03;März;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-553;Campingplätze;88,2
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT03;März;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-559;Sonstige Beherbergungsstätten;94,3
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT03;März;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-56;Gastronomie;98,2
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT03;März;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;98,4
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT03;März;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;94,6
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT03;März;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-563;Ausschank von Getränken;106,0
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT03;März;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-561-01;Gaststättengewerbe;99,3
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT03;März;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-55-01;Gastgewerbe;95,4
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT04;April;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-55;Beherbergung;93,5
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT04;April;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-551;Hotels, Gasthöfe und Pensionen;92,8
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT04;April;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;96,3
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT04;April;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-553;Campingplätze;120,2
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT04;April;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-559;Sonstige Beherbergungsstätten;94,8
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT04;April;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-56;Gastronomie;98,0
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT04;April;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;99,7
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT04;April;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;87,5
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT04;April;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-563;Ausschank von Getränken;110,3
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT04;April;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-561-01;Gaststättengewerbe;101,0
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT04;April;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-55-01;Gastgewerbe;96,3
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT05;Mai;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-55;Beherbergung;111,6
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT05;Mai;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-551;Hotels, Gasthöfe und Pensionen;111,4
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT05;Mai;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;114,8
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT05;Mai;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-553;Campingplätze;118,7
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT05;Mai;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-559;Sonstige Beherbergungsstätten;100,6
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT05;Mai;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-56;Gastronomie;106,6
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT05;Mai;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;109,1
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT05;Mai;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;94,3
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT05;Mai;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-563;Ausschank von Getränken;117,7
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT05;Mai;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-561-01;Gaststättengewerbe;110,1
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT05;Mai;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-55-01;Gastgewerbe;108,5
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT06;Juni;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-55;Beherbergung;108,3
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT06;Juni;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-551;Hotels, Gasthöfe und Pensionen;107,1
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT06;Juni;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;122,9
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT06;Juni;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-553;Campingplätze;128,4
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT06;Juni;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-559;Sonstige Beherbergungsstätten;102,3
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT06;Juni;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-56;Gastronomie;103,5
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT06;Juni;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;104,9
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT06;Juni;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;95,0
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT06;Juni;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-563;Ausschank von Getränken;114,2
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT06;Juni;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-561-01;Gaststättengewerbe;106,1
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT06;Juni;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-55-01;Gastgewerbe;105,4
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT07;Juli;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-55;Beherbergung;108,9
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT07;Juli;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-551;Hotels, Gasthöfe und Pensionen;105,6
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT07;Juli;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;143,3
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT07;Juli;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-553;Campingplätze;183,0
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT07;Juli;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-559;Sonstige Beherbergungsstätten;99,9
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT07;Juli;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-56;Gastronomie;106,9
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT07;Juli;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;110,9
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT07;Juli;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;91,9
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT07;Juli;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-563;Ausschank von Getränken;113,5
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT07;Juli;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-561-01;Gaststättengewerbe;111,2
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT07;Juli;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-55-01;Gastgewerbe;107,6
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT08;August;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-55;Beherbergung;111,6
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT08;August;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-551;Hotels, Gasthöfe und Pensionen;108,2
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT08;August;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;148,9
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT08;August;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-553;Campingplätze;197,7
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT08;August;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-559;Sonstige Beherbergungsstätten;92,7
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT08;August;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-56;Gastronomie;107,1
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT08;August;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;111,2
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT08;August;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;89,0
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT08;August;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-563;Ausschank von Getränken;119,2
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT08;August;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-561-01;Gaststättengewerbe;112,2
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT08;August;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-55-01;Gastgewerbe;108,8
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT09;September;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-55;Beherbergung;119,8
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT09;September;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-551;Hotels, Gasthöfe und Pensionen;120,2
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT09;September;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;120,8
45213;Monatsstatistik im Gastgewerbe;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT03;Original- und bereinigte Daten;WERTORG;Originalwerte;MONAT;Monate;MONAT09;September;WZ08W9;WZ2008 (2- bis 3-Steller): Gastgewerbe;WZ08-553;Campingplätze;109,8
