Jahr,Monat,Unternehmen_Id,Unternehmensbeschreibung,UMS002__Umsatz__2015=100
2009,April,WZ08-55,Beherbergung,"87,9"
2009,April,WZ08-551,"Hotels, Gasthoefe und Pensionen","86,3"
2009,April,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"96,0"
2009,April,WZ08-553,Campingplaetze,"134,4"
2009,April,WZ08-559,Sonstige Beherbergungsstaetten,"104,6"
2009,April,WZ08-56,Gastronomie,"102,0"
2009,April,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","104,9"
2009,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"84,0"
2009,April,WZ08-563,Ausschank von Getraenken,"115,8"
2009,April,WZ08-561-01,Gaststaettengewerbe,"106,4"
2009,April,WZ08-55-01,Gastgewerbe,"96,8"
2009,Mai,WZ08-55,Beherbergung,"105,7"
2009,Mai,WZ08-551,"Hotels, Gasthoefe und Pensionen","104,7"
2009,Mai,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"119,8"
2009,Mai,WZ08-553,Campingplaetze,"123,3"
2009,Mai,WZ08-559,Sonstige Beherbergungsstaetten,"106,9"
2009,Mai,WZ08-56,Gastronomie,"110,7"
2009,Mai,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","114,0"
2009,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"90,3"
2009,Mai,WZ08-563,Ausschank von Getraenken,"126,0"
2009,Mai,WZ08-561-01,Gaststaettengewerbe,"115,6"
2009,Mai,WZ08-55-01,Gastgewerbe,"108,9"
2009,Juni,WZ08-55,Beherbergung,"102,4"
2009,Juni,WZ08-551,"Hotels, Gasthoefe und Pensionen","100,0"
2009,Juni,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"128,9"
2009,Juni,WZ08-553,Campingplaetze,"133,8"
2009,Juni,WZ08-559,Sonstige Beherbergungsstaetten,"108,1"
2009,Juni,WZ08-56,Gastronomie,"104,7"
2009,Juni,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","107,2"
2009,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"92,4"
2009,Juni,WZ08-563,Ausschank von Getraenken,"112,6"
2009,Juni,WZ08-561-01,Gaststaettengewerbe,"108,1"
2009,Juni,WZ08-55-01,Gastgewerbe,"103,8"
2009,Juli,WZ08-55,Beherbergung,"105,4"
2009,Juli,WZ08-551,"Hotels, Gasthoefe und Pensionen","101,0"
2009,Juli,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"148,5"
2009,Juli,WZ08-553,Campingplaetze,"189,2"
2009,Juli,WZ08-559,Sonstige Beherbergungsstaetten,"108,1"
2009,Juli,WZ08-56,Gastronomie,"110,6"
2009,Juli,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","114,8"
2009,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"91,3"
2009,Juli,WZ08-563,Ausschank von Getraenken,"117,2"
2009,Juli,WZ08-561-01,Gaststaettengewerbe,"115,4"
2009,Juli,WZ08-55-01,Gastgewerbe,"108,7"
2009,August,WZ08-55,Beherbergung,"108,0"
2009,August,WZ08-551,"Hotels, Gasthoefe und Pensionen","103,8"
2009,August,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"151,0"
2009,August,WZ08-553,Campingplaetze,"195,9"
2009,August,WZ08-559,Sonstige Beherbergungsstaetten,"94,3"
2009,August,WZ08-56,Gastronomie,"111,4"
2009,August,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","116,2"
2009,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"85,1"
2009,August,WZ08-563,Ausschank von Getraenken,"124,2"
2009,August,WZ08-561-01,Gaststaettengewerbe,"117,4"
2009,August,WZ08-55-01,Gastgewerbe,"110,1"
2009,September,WZ08-55,Beherbergung,"113,2"
2009,September,WZ08-551,"Hotels, Gasthoefe und Pensionen","112,3"
2009,September,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"130,6"
2009,September,WZ08-553,Campingplaetze,"111,4"
2009,September,WZ08-559,Sonstige Beherbergungsstaetten,"99,3"
2009,September,WZ08-56,Gastronomie,"105,2"
2009,September,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","106,9"
2009,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"92,7"
2009,September,WZ08-563,Ausschank von Getraenken,"118,7"
2009,September,WZ08-561-01,Gaststaettengewerbe,"108,6"
2009,September,WZ08-55-01,Gastgewerbe,"108,1"
2009,Oktober,WZ08-55,Beherbergung,"105,5"
2009,Oktober,WZ08-551,"Hotels, Gasthoefe und Pensionen","105,0"
2009,Oktober,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"116,9"
2009,Oktober,WZ08-553,Campingplaetze,"87,0"
2009,Oktober,WZ08-559,Sonstige Beherbergungsstaetten,"112,3"
2009,Oktober,WZ08-56,Gastronomie,"103,2"
2009,Oktober,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","104,3"
2009,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"91,7"
2009,Oktober,WZ08-563,Ausschank von Getraenken,"120,2"
2009,Oktober,WZ08-561-01,Gaststaettengewerbe,"106,5"
2009,Oktober,WZ08-55-01,Gastgewerbe,"104,0"
2009,November,WZ08-55,Beherbergung,"85,0"
2009,November,WZ08-551,"Hotels, Gasthoefe und Pensionen","86,6"
2009,November,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"68,2"
2009,November,WZ08-553,Campingplaetze,"43,0"
2009,November,WZ08-559,Sonstige Beherbergungsstaetten,"109,6"
2009,November,WZ08-56,Gastronomie,"94,7"
2009,November,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","94,3"
2009,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"90,6"
2009,November,WZ08-563,Ausschank von Getraenken,"109,8"
2009,November,WZ08-561-01,Gaststaettengewerbe,"96,4"
2009,November,WZ08-55-01,Gastgewerbe,"91,2"
2009,Dezember,WZ08-55,Beherbergung,"87,6"
2009,Dezember,WZ08-551,"Hotels, Gasthoefe und Pensionen","89,9"
2009,Dezember,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"61,1"
2009,Dezember,WZ08-553,Campingplaetze,"51,5"
2009,Dezember,WZ08-559,Sonstige Beherbergungsstaetten,"102,2"
2009,Dezember,WZ08-56,Gastronomie,"106,5"
2009,Dezember,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","107,6"
2009,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"90,8"
2009,Dezember,WZ08-563,Ausschank von Getraenken,"130,7"
2009,Dezember,WZ08-561-01,Gaststaettengewerbe,"110,6"
2009,Dezember,WZ08-55-01,Gastgewerbe,"99,6"
2010,Januar,WZ08-55,Beherbergung,"69,3"
2010,Januar,WZ08-551,"Hotels, Gasthoefe und Pensionen","68,9"
2010,Januar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"59,0"
2010,Januar,WZ08-553,Campingplaetze,"103,4"
2010,Januar,WZ08-559,Sonstige Beherbergungsstaetten,"94,2"
2010,Januar,WZ08-56,Gastronomie,"83,6"
2010,Januar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","83,3"
2010,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"79,8"
2010,Januar,WZ08-563,Ausschank von Getraenken,"96,8"
2010,Januar,WZ08-561-01,Gaststaettengewerbe,"84,8"
2010,Januar,WZ08-55-01,Gastgewerbe,"78,1"
2010,Februar,WZ08-55,Beherbergung,"73,1"
2010,Februar,WZ08-551,"Hotels, Gasthoefe und Pensionen","73,7"
2010,Februar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"65,2"
2010,Februar,WZ08-553,Campingplaetze,"56,1"
2010,Februar,WZ08-559,Sonstige Beherbergungsstaetten,"88,9"
2010,Februar,WZ08-56,Gastronomie,"83,7"
2010,Februar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","82,4"
2010,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"82,7"
2010,Februar,WZ08-563,Ausschank von Getraenken,"97,0"
2010,Februar,WZ08-561-01,Gaststaettengewerbe,"84,0"
2010,Februar,WZ08-55-01,Gastgewerbe,"79,7"
2010,Maerz,WZ08-55,Beherbergung,"83,0"
2010,Maerz,WZ08-551,"Hotels, Gasthoefe und Pensionen","83,1"
2010,Maerz,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"75,3"
2010,Maerz,WZ08-553,Campingplaetze,"100,4"
2010,Maerz,WZ08-559,Sonstige Beherbergungsstaetten,"96,5"
2010,Maerz,WZ08-56,Gastronomie,"95,1"
2010,Maerz,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","95,0"
2010,Maerz,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"93,1"
2010,Maerz,WZ08-563,Ausschank von Getraenken,"100,7"
2010,Maerz,WZ08-561-01,Gaststaettengewerbe,"95,8"
2010,Maerz,WZ08-55-01,Gastgewerbe,"90,4"
2010,April,WZ08-55,Beherbergung,"91,1"
2010,April,WZ08-551,"Hotels, Gasthoefe und Pensionen","90,5"
2010,April,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"90,4"
2010,April,WZ08-553,Campingplaetze,"121,2"
2010,April,WZ08-559,Sonstige Beherbergungsstaetten,"97,5"
2010,April,WZ08-56,Gastronomie,"98,2"
2010,April,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","100,0"
2010,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"86,7"
2010,April,WZ08-563,Ausschank von Getraenken,"112,7"
2010,April,WZ08-561-01,Gaststaettengewerbe,"101,5"
2010,April,WZ08-55-01,Gastgewerbe,"95,5"
2010,Mai,WZ08-55,Beherbergung,"101,7"
2010,Mai,WZ08-551,"Hotels, Gasthoefe und Pensionen","100,6"
2010,Mai,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"114,2"
2010,Mai,WZ08-553,Campingplaetze,"112,0"
2010,Mai,WZ08-559,Sonstige Beherbergungsstaetten,"101,8"
2010,Mai,WZ08-56,Gastronomie,"104,0"
2010,Mai,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","106,5"
2010,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"89,5"
2010,Mai,WZ08-563,Ausschank von Getraenken,"120,5"
2010,Mai,WZ08-561-01,Gaststaettengewerbe,"108,2"
2010,Mai,WZ08-55-01,Gastgewerbe,"103,1"
2010,Juni,WZ08-55,Beherbergung,"103,7"
2010,Juni,WZ08-551,"Hotels, Gasthoefe und Pensionen","102,0"
2010,Juni,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"123,7"
2010,Juni,WZ08-553,Campingplaetze,"122,0"
2010,Juni,WZ08-559,Sonstige Beherbergungsstaetten,"108,2"
2010,Juni,WZ08-56,Gastronomie,"102,7"
2010,Juni,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","103,8"
2010,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"96,3"
2010,Juni,WZ08-563,Ausschank von Getraenken,"109,6"
2010,Juni,WZ08-561-01,Gaststaettengewerbe,"104,6"
2010,Juni,WZ08-55-01,Gastgewerbe,"103,1"
2010,Juli,WZ08-55,Beherbergung,"108,0"
2010,Juli,WZ08-551,"Hotels, Gasthoefe und Pensionen","102,6"
2010,Juli,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"163,2"
2010,Juli,WZ08-553,Campingplaetze,"206,1"
2010,Juli,WZ08-559,Sonstige Beherbergungsstaetten,"101,8"
2010,Juli,WZ08-56,Gastronomie,"109,5"
2010,Juli,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","114,0"
2010,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"90,8"
2010,Juli,WZ08-563,Ausschank von Getraenken,"119,6"
2010,Juli,WZ08-561-01,Gaststaettengewerbe,"114,8"
2010,Juli,WZ08-55-01,Gastgewerbe,"108,9"
2010,August,WZ08-55,Beherbergung,"106,8"
2010,August,WZ08-551,"Hotels, Gasthoefe und Pensionen","102,3"
2010,August,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"154,8"
2010,August,WZ08-553,Campingplaetze,"182,8"
2010,August,WZ08-559,Sonstige Beherbergungsstaetten,"94,7"
2010,August,WZ08-56,Gastronomie,"106,8"
2010,August,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","111,7"
2010,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"87,5"
2010,August,WZ08-563,Ausschank von Getraenken,"116,4"
2010,August,WZ08-561-01,Gaststaettengewerbe,"112,4"
2010,August,WZ08-55-01,Gastgewerbe,"106,8"
2010,September,WZ08-55,Beherbergung,"116,8"
2010,September,WZ08-551,"Hotels, Gasthoefe und Pensionen","116,9"
2010,September,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"124,6"
2010,September,WZ08-553,Campingplaetze,"93,5"
2010,September,WZ08-559,Sonstige Beherbergungsstaetten,"98,5"
2010,September,WZ08-56,Gastronomie,"105,4"
2010,September,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","106,6"
2010,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"96,7"
2010,September,WZ08-563,Ausschank von Getraenken,"117,8"
2010,September,WZ08-561-01,Gaststaettengewerbe,"107,9"
2010,September,WZ08-55-01,Gastgewerbe,"109,8"
2010,Oktober,WZ08-55,Beherbergung,"110,3"
2010,Oktober,WZ08-551,"Hotels, Gasthoefe und Pensionen","110,9"
2010,Oktober,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"113,3"
2010,Oktober,WZ08-553,Campingplaetze,"73,1"
2010,Oktober,WZ08-559,Sonstige Beherbergungsstaetten,"105,8"
2010,Oktober,WZ08-56,Gastronomie,"105,7"
2010,Oktober,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","107,3"
2010,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"94,0"
2010,Oktober,WZ08-563,Ausschank von Getraenken,"121,5"
2010,Oktober,WZ08-561-01,Gaststaettengewerbe,"109,0"
2010,Oktober,WZ08-55-01,Gastgewerbe,"107,5"
2010,November,WZ08-55,Beherbergung,"88,8"
2010,November,WZ08-551,"Hotels, Gasthoefe und Pensionen","91,3"
2010,November,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"63,8"
2010,November,WZ08-553,Campingplaetze,"37,9"
2010,November,WZ08-559,Sonstige Beherbergungsstaetten,"108,3"
2010,November,WZ08-56,Gastronomie,"95,6"
2010,November,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","95,2"
2010,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"93,3"
2010,November,WZ08-563,Ausschank von Getraenken,"104,6"
2010,November,WZ08-561-01,Gaststaettengewerbe,"96,3"
2010,November,WZ08-55-01,Gastgewerbe,"92,9"
2010,Dezember,WZ08-55,Beherbergung,"87,5"
2010,Dezember,WZ08-551,"Hotels, Gasthoefe und Pensionen","89,8"
2010,Dezember,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"64,2"
2010,Dezember,WZ08-553,Campingplaetze,"38,4"
2010,Dezember,WZ08-559,Sonstige Beherbergungsstaetten,"100,3"
2010,Dezember,WZ08-56,Gastronomie,"103,0"
2010,Dezember,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","103,6"
2010,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"94,5"
2010,Dezember,WZ08-563,Ausschank von Getraenken,"120,5"
2010,Dezember,WZ08-561-01,Gaststaettengewerbe,"105,6"
2010,Dezember,WZ08-55-01,Gastgewerbe,"97,1"
2011,Januar,WZ08-55,Beherbergung,"73,4"
2011,Januar,WZ08-551,"Hotels, Gasthoefe und Pensionen","73,4"
2011,Januar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"59,2"
2011,Januar,WZ08-553,Campingplaetze,"109,9"
2011,Januar,WZ08-559,Sonstige Beherbergungsstaetten,"91,4"
2011,Januar,WZ08-56,Gastronomie,"86,9"
2011,Januar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","87,4"
2011,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"81,3"
2011,Januar,WZ08-563,Ausschank von Getraenken,"96,4"
2011,Januar,WZ08-561-01,Gaststaettengewerbe,"88,5"
2011,Januar,WZ08-55-01,Gastgewerbe,"81,7"
2011,Februar,WZ08-55,Beherbergung,"75,5"
2011,Februar,WZ08-551,"Hotels, Gasthoefe und Pensionen","76,5"
2011,Februar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"63,6"
2011,Februar,WZ08-553,Campingplaetze,"51,4"
2011,Februar,WZ08-559,Sonstige Beherbergungsstaetten,"87,2"
2011,Februar,WZ08-56,Gastronomie,"84,9"
2011,Februar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","84,1"
2011,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"84,1"
2011,Februar,WZ08-563,Ausschank von Getraenken,"93,0"
2011,Februar,WZ08-561-01,Gaststaettengewerbe,"85,1"
2011,Februar,WZ08-55-01,Gastgewerbe,"81,3"
2011,Maerz,WZ08-55,Beherbergung,"87,0"
2011,Maerz,WZ08-551,"Hotels, Gasthoefe und Pensionen","88,1"
2011,Maerz,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"70,4"
2011,Maerz,WZ08-553,Campingplaetze,"81,2"
2011,Maerz,WZ08-559,Sonstige Beherbergungsstaetten,"96,0"
2011,Maerz,WZ08-56,Gastronomie,"97,1"
2011,Maerz,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","97,4"
2011,Maerz,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"92,7"
2011,Maerz,WZ08-563,Ausschank von Getraenken,"104,7"
2011,Maerz,WZ08-561-01,Gaststaettengewerbe,"98,3"
2011,Maerz,WZ08-55-01,Gastgewerbe,"93,2"
2011,April,WZ08-55,Beherbergung,"92,2"
2011,April,WZ08-551,"Hotels, Gasthoefe und Pensionen","90,6"
2011,April,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"98,6"
2011,April,WZ08-553,Campingplaetze,"160,7"
2011,April,WZ08-559,Sonstige Beherbergungsstaetten,"96,8"
2011,April,WZ08-56,Gastronomie,"101,5"
2011,April,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","103,7"
2011,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"87,3"
2011,April,WZ08-563,Ausschank von Getraenken,"118,6"
2011,April,WZ08-561-01,Gaststaettengewerbe,"105,6"
2011,April,WZ08-55-01,Gastgewerbe,"97,9"
2011,Mai,WZ08-55,Beherbergung,"110,0"
2011,Mai,WZ08-551,"Hotels, Gasthoefe und Pensionen","110,3"
2011,Mai,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"110,5"
2011,Mai,WZ08-553,Campingplaetze,"93,0"
2011,Mai,WZ08-559,Sonstige Beherbergungsstaetten,"108,2"
2011,Mai,WZ08-56,Gastronomie,"106,7"
2011,Mai,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","108,6"
2011,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"98,3"
2011,Mai,WZ08-563,Ausschank von Getraenken,"113,0"
2011,Mai,WZ08-561-01,Gaststaettengewerbe,"109,1"
2011,Mai,WZ08-55-01,Gastgewerbe,"108,0"
2011,Juni,WZ08-55,Beherbergung,"106,8"
2011,Juni,WZ08-551,"Hotels, Gasthoefe und Pensionen","104,7"
2011,Juni,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"129,8"
2011,Juni,WZ08-553,Campingplaetze,"145,2"
2011,Juni,WZ08-559,Sonstige Beherbergungsstaetten,"106,5"
2011,Juni,WZ08-56,Gastronomie,"105,6"
2011,Juni,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","108,3"
2011,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"91,8"
2011,Juni,WZ08-563,Ausschank von Getraenken,"119,6"
2011,Juni,WZ08-561-01,Gaststaettengewerbe,"109,6"
2011,Juni,WZ08-55-01,Gastgewerbe,"106,0"
2011,Juli,WZ08-55,Beherbergung,"109,4"
2011,Juli,WZ08-551,"Hotels, Gasthoefe und Pensionen","105,3"
2011,Juli,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"157,0"
2011,Juli,WZ08-553,Campingplaetze,"180,7"
2011,Juli,WZ08-559,Sonstige Beherbergungsstaetten,"106,5"
2011,Juli,WZ08-56,Gastronomie,"110,4"
2011,Juli,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","114,5"
2011,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"93,5"
2011,Juli,WZ08-563,Ausschank von Getraenken,"121,2"
2011,Juli,WZ08-561-01,Gaststaettengewerbe,"115,4"
2011,Juli,WZ08-55-01,Gastgewerbe,"110,1"
2011,August,WZ08-55,Beherbergung,"106,3"
2011,August,WZ08-551,"Hotels, Gasthoefe und Pensionen","102,1"
2011,August,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"153,1"
2011,August,WZ08-553,Campingplaetze,"181,2"
2011,August,WZ08-559,Sonstige Beherbergungsstaetten,"96,8"
2011,August,WZ08-56,Gastronomie,"106,1"
2011,August,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","111,1"
2011,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"85,9"
2011,August,WZ08-563,Ausschank von Getraenken,"118,5"
2011,August,WZ08-561-01,Gaststaettengewerbe,"112,0"
2011,August,WZ08-55-01,Gastgewerbe,"106,1"
2011,September,WZ08-55,Beherbergung,"116,9"
2011,September,WZ08-551,"Hotels, Gasthoefe und Pensionen","116,8"
2011,September,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"126,5"
2011,September,WZ08-553,Campingplaetze,"101,8"
2011,September,WZ08-559,Sonstige Beherbergungsstaetten,"96,3"
2011,September,WZ08-56,Gastronomie,"108,2"
2011,September,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","110,0"
2011,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"97,1"
2011,September,WZ08-563,Ausschank von Getraenken,"121,4"
2011,September,WZ08-561-01,Gaststaettengewerbe,"111,4"
2011,September,WZ08-55-01,Gastgewerbe,"111,5"
2011,Oktober,WZ08-55,Beherbergung,"110,4"
2011,Oktober,WZ08-551,"Hotels, Gasthoefe und Pensionen","110,7"
2011,Oktober,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"116,8"
2011,Oktober,WZ08-553,Campingplaetze,"74,6"
2011,Oktober,WZ08-559,Sonstige Beherbergungsstaetten,"102,8"
2011,Oktober,WZ08-56,Gastronomie,"106,3"
2011,Oktober,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","107,7"
2011,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"95,1"
2011,Oktober,WZ08-563,Ausschank von Getraenken,"123,5"
2011,Oktober,WZ08-561-01,Gaststaettengewerbe,"109,5"
2011,Oktober,WZ08-55-01,Gastgewerbe,"107,8"
2011,November,WZ08-55,Beherbergung,"90,0"
2011,November,WZ08-551,"Hotels, Gasthoefe und Pensionen","92,2"
2011,November,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"64,5"
2011,November,WZ08-553,Campingplaetze,"38,6"
2011,November,WZ08-559,Sonstige Beherbergungsstaetten,"103,6"
2011,November,WZ08-56,Gastronomie,"97,7"
2011,November,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","97,2"
2011,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"96,3"
2011,November,WZ08-563,Ausschank von Getraenken,"104,3"
2011,November,WZ08-561-01,Gaststaettengewerbe,"98,0"
2011,November,WZ08-55-01,Gastgewerbe,"94,7"
2011,Dezember,WZ08-55,Beherbergung,"90,4"
2011,Dezember,WZ08-551,"Hotels, Gasthoefe und Pensionen","92,9"
2011,Dezember,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"64,8"
2011,Dezember,WZ08-553,Campingplaetze,"35,9"
2011,Dezember,WZ08-559,Sonstige Beherbergungsstaetten,"95,2"
2011,Dezember,WZ08-56,Gastronomie,"108,7"
2011,Dezember,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","110,2"
2011,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"96,5"
2011,Dezember,WZ08-563,Ausschank von Getraenken,"127,4"
2011,Dezember,WZ08-561-01,Gaststaettengewerbe,"112,2"
2011,Dezember,WZ08-55-01,Gastgewerbe,"101,7"
2012,Januar,WZ08-55,Beherbergung,"74,2"
2012,Januar,WZ08-551,"Hotels, Gasthoefe und Pensionen","74,3"
2012,Januar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"60,3"
2012,Januar,WZ08-553,Campingplaetze,"105,1"
2012,Januar,WZ08-559,Sonstige Beherbergungsstaetten,"92,8"
2012,Januar,WZ08-56,Gastronomie,"86,4"
2012,Januar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","86,1"
2012,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"84,4"
2012,Januar,WZ08-563,Ausschank von Getraenken,"94,6"
2012,Januar,WZ08-561-01,Gaststaettengewerbe,"87,2"
2012,Januar,WZ08-55-01,Gastgewerbe,"81,8"
2012,Februar,WZ08-55,Beherbergung,"78,9"
2012,Februar,WZ08-551,"Hotels, Gasthoefe und Pensionen","79,9"
2012,Februar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"66,2"
2012,Februar,WZ08-553,Campingplaetze,"54,2"
2012,Februar,WZ08-559,Sonstige Beherbergungsstaetten,"88,1"
2012,Februar,WZ08-56,Gastronomie,"86,0"
2012,Februar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","84,1"
2012,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"88,2"
2012,Februar,WZ08-563,Ausschank von Getraenken,"95,5"
